Version,Set,Old_Set_ID,CID,QID,Sub-ID,Wording,Response,Comment,Respondent,Dom,DomOrder,DataType,Answer1,Answer2,Answer3,Answer4,Answer5,Answer6,Answer7,Answer8,Surname,[q2o1answer],FLang,F_ISO,F_Glottocode,[q2o2answer],NLang,N_ISO,N_Glottocode,ContactPair,ContactPair_ISO,ContactPair_Glottocode,AArea,Reviewer
1.0.1,set06b,set14,OS9,OS9,,7. How frequently do [q2o1answer] people generally interact with out-group people?,Very Frequently,,Oona Raatikainen,OV,6,Scalar,Very Frequently,Frequently,Neither frequently nor infrequently,Infrequently,Very infrequently,NA,NA,NA,Brincat,Maltese,Maltese,mlt,malt1254,Sicilian,Sicilian,scn,sici1248,Maltese - Scicilian,mlt-scn,malt1254-sici1248,Europe,"OR, EK"
1.0.1,set06b,set14,OI1,OI1,OI1-1,"8. Is [q2o1answer] stated as an expression of identity of any of the following? Group centered around shared descent, such as clan, house, lineage group, kinship group",Yes,"I'm inferring. I chose 'Yes' for 'micro-level (politico-)territorial group' and 'Race, ethinicty or similar' as there are multiple 15th and 16th century mentions of the language that refer to the island of Malta and to the people (cf. list in Brincat 2021: 244, examples include both lingua melitea and lingua melitensis). 'Yes' for 'macro-level (politico-)territorial group' is based on the fact that the Maltese had local administrational-juristictional bodies of their own (the local council or università, cf. Blouet 1967: 45–46; Brincat 2021: 77–78; Said-Zammit 2016: 40). I'm unsure about the 'Yes' for 'shared descent'. ",Oona Raatikainen,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Brincat,Maltese,Maltese,mlt,malt1254,Sicilian,Sicilian,scn,sici1248,Maltese - Scicilian,mlt-scn,malt1254-sici1248,Europe,"OR, EK"
1.0.1,set06b,set14,OI1,OI1,OI1-2,"8. Is [q2o1answer] stated as an expression of identity of any of the following? Race, ethnicity, or some other similar grouping",Yes,"I'm inferring. I chose 'Yes' for 'micro-level (politico-)territorial group' and 'Race, ethinicty or similar' as there are multiple 15th and 16th century mentions of the language that refer to the island of Malta and to the people (cf. list in Brincat 2021: 244, examples include both lingua melitea and lingua melitensis). 'Yes' for 'macro-level (politico-)territorial group' is based on the fact that the Maltese had local administrational-juristictional bodies of their own (the local council or università, cf. Blouet 1967: 45–46; Brincat 2021: 77–78; Said-Zammit 2016: 40). I'm unsure about the 'Yes' for 'shared descent'. ",Oona Raatikainen,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Brincat,Maltese,Maltese,mlt,malt1254,Sicilian,Sicilian,scn,sici1248,Maltese - Scicilian,mlt-scn,malt1254-sici1248,Europe,"OR, EK"
1.0.1,set06b,set14,OI1,OI1,OI1-3,"8. Is [q2o1answer] stated as an expression of identity of any of the following? Micro-level (politico-)territorial group, including regional or areal groups, clans, bands, tribes",Yes,"I'm inferring. I chose 'Yes' for 'micro-level (politico-)territorial group' and 'Race, ethinicty or similar' as there are multiple 15th and 16th century mentions of the language that refer to the island of Malta and to the people (cf. list in Brincat 2021: 244, examples include both lingua melitea and lingua melitensis). 'Yes' for 'macro-level (politico-)territorial group' is based on the fact that the Maltese had local administrational-juristictional bodies of their own (the local council or università, cf. Blouet 1967: 45–46; Brincat 2021: 77–78; Said-Zammit 2016: 40). I'm unsure about the 'Yes' for 'shared descent'. ",Oona Raatikainen,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Brincat,Maltese,Maltese,mlt,malt1254,Sicilian,Sicilian,scn,sici1248,Maltese - Scicilian,mlt-scn,malt1254-sici1248,Europe,"OR, EK"
1.0.1,set06b,set14,OI1,OI1,OI1-4,"8. Is [q2o1answer] stated as an expression of identity of any of the following? Macro-level (politico-)territorial group, such as nation, tribe, state",Yes,"I'm inferring. I chose 'Yes' for 'micro-level (politico-)territorial group' and 'Race, ethinicty or similar' as there are multiple 15th and 16th century mentions of the language that refer to the island of Malta and to the people (cf. list in Brincat 2021: 244, examples include both lingua melitea and lingua melitensis). 'Yes' for 'macro-level (politico-)territorial group' is based on the fact that the Maltese had local administrational-juristictional bodies of their own (the local council or università, cf. Blouet 1967: 45–46; Brincat 2021: 77–78; Said-Zammit 2016: 40). I'm unsure about the 'Yes' for 'shared descent'. ",Oona Raatikainen,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Brincat,Maltese,Maltese,mlt,malt1254,Sicilian,Sicilian,scn,sici1248,Maltese - Scicilian,mlt-scn,malt1254-sici1248,Europe,"OR, EK"
1.0.1,set06b,set14,OI1,OI1,OI1-5,"8. Is [q2o1answer] stated as an expression of identity of any of the following? Formal or informal relationships between non-kin, such as alliances, sodality membership, ad-hoc relationships between families or individuals",No,"I'm inferring. I chose 'Yes' for 'micro-level (politico-)territorial group' and 'Race, ethinicty or similar' as there are multiple 15th and 16th century mentions of the language that refer to the island of Malta and to the people (cf. list in Brincat 2021: 244, examples include both lingua melitea and lingua melitensis). 'Yes' for 'macro-level (politico-)territorial group' is based on the fact that the Maltese had local administrational-juristictional bodies of their own (the local council or università, cf. Blouet 1967: 45–46; Brincat 2021: 77–78; Said-Zammit 2016: 40). I'm unsure about the 'Yes' for 'shared descent'. ",Oona Raatikainen,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Brincat,Maltese,Maltese,mlt,malt1254,Sicilian,Sicilian,scn,sici1248,Maltese - Scicilian,mlt-scn,malt1254-sici1248,Europe,"OR, EK"
1.0.1,set06b,set14,OI3,OI3,,9. Is there a codified standard variety for [q2o1answer]?,No,"Standardization began after the densest period of contact: first published grammar in 1790, first dictionary in 1796 (Borg 2012: 1037).",Oona Raatikainen,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Brincat,Maltese,Maltese,mlt,malt1254,Sicilian,Sicilian,scn,sici1248,Maltese - Scicilian,mlt-scn,malt1254-sici1248,Europe,"OR, EK"
1.0.1,set06b,set14,OI6,OI6,,"10. What are the [q2o1answer] speakers' attitudes towards linguistic transfers from [q2o2answer], such as lexical or grammatical borrowing?",Neither positive nor negative,"Hard to assess. A great number of loanwords came from Sicilian, both in high and low registers (administration, law, taxation, religion, but also construction, handcrafts, manufactured goods). In addition to loanwords, Sicilian influenced the vowel system of Maltese, and to a lesser extent morphosyntactic features (overview in Brincat 2021: 103–143). There was no clear language policy to promote the use of Sicilian (or to substitute the use of Maltese with Sicilian), but the linguistic transfer spread through ""persistent process which was a peaceful one because if followed material and social progress"" (Brincat 2021: 116) – I'm interpreting from this that the attitudes were at least ""open"", even if ""positive"" might not be exactly the right term. ",Oona Raatikainen,OV,6,Scalar,Very positive,Positive,Neither positive nor negative,Negative,Very negative,NA,NA,NA,Brincat,Maltese,Maltese,mlt,malt1254,Sicilian,Sicilian,scn,sici1248,Maltese - Scicilian,mlt-scn,malt1254-sici1248,Europe,"OR, EK"
1.0.1,set06b,set14,OI7,OI7,,"11. What are the [q2o1answer] speakers' general attitudes towards linguistic transfer, such as lexical or grammatical borrowing, from any other language than [q2o2answer]?",Neither positive nor negative,"As above. The puristic attitudes seem not a contemporary phenomenon: Vassalli, a scholar writing in 1796, described the dialect of the cities as ""the most corrupt, not only due to the presence of so many foreigners, which exerts a strong influence on languages, but because of the fanatical way in which certain people give a Maltese form to foreign words and in so doing barbarize the native language with Sicilian, Italian, French, and other expressions, not only by adopting the new names of foreign customs and objects, which is sometimes necessary, but because they adopt them and substitute them for the truly national and expressive ones"" (quoted in Brincat 2021: 229), but on the other hand, Vassalli ""had a static concept of language and idealized the rustic speech of this home town"" (Brincat 2021: 230) so this might now reflect the general attitudes. In general, I've found no references that the attitudes the Maltese had towards linguistic transfer varied depening on the language.",Oona Raatikainen,OV,6,Scalar,Very positive,Positive,Neither positive nor negative,Negative,Very negative,NA,NA,NA,Brincat,Maltese,Maltese,mlt,malt1254,Sicilian,Sicilian,scn,sici1248,Maltese - Scicilian,mlt-scn,malt1254-sici1248,Europe,"OR, EK"
1.0.1,set06b,set14,OI9,OI9,,12. What are the [q2o1answer] speakers' attitudes towards lectal differences within [q2o1answer]?,Neither positive nor negative,"As above. There were multiple regional dialects and the urban variety spoken in the harbor area. Vassalli described the urban variety very negatively (see my comment above). Brincat (ibid.: 232) mentions that people moving to the harbor area altered their speech to fit in, dropping features of their own dialect. However, it is unclear whether this happened because lectal differences were viewed negatively, or because newcomers didn't want to stand out (either in a positive or negative way).",Oona Raatikainen,OV,6,Scalar,Very positive,Positive,Neither positive nor negative,Negative,Very negative,NA,NA,NA,Brincat,Maltese,Maltese,mlt,malt1254,Sicilian,Sicilian,scn,sici1248,Maltese - Scicilian,mlt-scn,malt1254-sici1248,Europe,"OR, EK"
1.0.1,set06b,set14,OI8,OI8,,13. How significant is language as part of group identity for the speakers of [q2o1answer]?,Significant,"Hard to assess. Brincat (2021: 68) describing the turn of 13th century: ""[The Maltese] were being increasingly exposed to Latin in the formal register and to Romance languages and dialects on the spoken level. This factor, together with the growing divergence of the local variety from its Arabic source, convinced the speakers of Maltese that their language was autonomous."". Borg (2012: 1036) expresses a similar situation, describing the 15th and 16th centuries: ""exposure to foreigners and their speech led to a growing awareness by the inhabitants that their own speech had a different and definable identity"". My choice for response is 'significant', which might be an understatement.",Oona Raatikainen,OV,6,Scalar,Very significant,Significant,Neither significant nor insignificant,Insignificant,Very insignificant,NA,NA,NA,Brincat,Maltese,Maltese,mlt,malt1254,Sicilian,Sicilian,scn,sici1248,Maltese - Scicilian,mlt-scn,malt1254-sici1248,Europe,"OR, EK"
1.0.1,set06b,set14,OB1,OB1,,14. There is an emic conception of [q2o1answer] as “a language” or some other categorical or objective thing?,Yes,"See references to literature in my previous comment (QID OI8). Idea of Maltese as a national/official/literary language develops further in late 1700 to early 1800. (Borg 2012: 1037–1038).
Comment on language loyalty (QID OI0): possibly ‘high’, inferring from the fact that Maltese there wasn't a significant language shift at any point in history, despite the constant precence of foreign rulers and their languages as high varieties in the society.",Oona Raatikainen,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Brincat,Maltese,Maltese,mlt,malt1254,Sicilian,Sicilian,scn,sici1248,Maltese - Scicilian,mlt-scn,malt1254-sici1248,Europe,"OR, EK"
1.0.1,set06b,set14,O10,O10,,[q2o1answer] peoples’ language loyalty towards [q2o1answer] can be characterised as:,NA,NA,Oona Raatikainen,OV,6,Scalar,Very high,High,Neither low nor high,Low,Very low,NA,NA,NA,Brincat,Maltese,Maltese,mlt,malt1254,Sicilian,Sicilian,scn,sici1248,Maltese - Scicilian,mlt-scn,malt1254-sici1248,Europe,"OR, EK"
1.0.1,set06b,set14,OL3,OL3,,15. Do the [q2o1answer] speaking people use some orthography in writing their language?,"Yes, in a non-standardised way","Standardization began after the densest period of contact. From the 13th to 15th century, Maltese was only a spoken language and writing was done in Latin or Sicilian (Brincat 2021: 103). Earliest known poem written in Maltese dates to 1473 (Brincat 2021: 170–180). Brincat mentions that written Maltese ""was approaching standardization"" in the 18th century (ibid.: 228).",Oona Raatikainen,OV,6,Types,"Yes, in a non-standardised way","Yes, in a standardised way","No, the Focus Group language is not written",NA,NA,NA,NA,NA,Brincat,Maltese,Maltese,mlt,malt1254,Sicilian,Sicilian,scn,sici1248,Maltese - Scicilian,mlt-scn,malt1254-sici1248,Europe,"OR, EK"
1.0.1,set06b,set14,OL1,OL1,,16. What is the approximate rate of formal literacy in the [q2o1answer] speaking community?,Low,"According to Gardani (2008: 73), 80% of Maltese were illiterate in 1871, and presumably the percentage was not lower in the past if schooling became compulsory only in 1946. Borg (2012: 1037) mentions a divide between ""elite and the illiterate peasant population"", and Brincat (2021: 364–365) mentions that in 1588 there were only 2 schools with 142 pupils in total and the numbers remained low even in 1700s, with 19 schools with teaching some 1300 pupils in 1836. ",Oona Raatikainen,OV,6,Scalar,High,Fairly high,Intermediate,Fairly low,Low,NA,NA,NA,Brincat,Maltese,Maltese,mlt,malt1254,Sicilian,Sicilian,scn,sici1248,Maltese - Scicilian,mlt-scn,malt1254-sici1248,Europe,"OR, EK"
1.0.1,set06b,set14,OL2,OL2,OL2-1,"17. Restrictions in access to literacy in terms of social categories. Is the ability to read and write restricted, in practice, to people of certain hierarchy groups associated with profession or wealth (such as class and caste)?",Yes,"I chose 'yes' for hierarchy groups associated with profession or wealth (such as class and caste). Only a small minority of Maltese went to schools, and according to Said-Zammit (2016: 65) ""education was only available for the socially privileged"", which I'm inferring to mean both wealth and class. As mentioned above, the peasant population was illiterate. Class, profession, and wealth are often overlapping categories. Lower class people did not have the financial means to educate themselves or their children, nor did they work in professions that required abilities to read and write. Gender may have been relevant, as women were not expected to participate in labour outside the house (Said-Zammit 2016: 47, 64) but I don't think this constitutes a 'yes' given our criteria.",Oona Raatikainen,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Brincat,Maltese,Maltese,mlt,malt1254,Sicilian,Sicilian,scn,sici1248,Maltese - Scicilian,mlt-scn,malt1254-sici1248,Europe,"OR, EK"
1.0.1,set06b,set14,OL2,OL2,OL2-2,"17. Restrictions in access to literacy in terms of social categories. Is the ability to read and write restricted, in practice, to people of certain magico-religiously sanctioned groups (such as religious denomination)?",No,"I chose 'yes' for hierarchy groups associated with profession or wealth (such as class and caste). Only a small minority of Maltese went to schools, and according to Said-Zammit (2016: 65) ""education was only available for the socially privileged"", which I'm inferring to mean both wealth and class. As mentioned above, the peasant population was illiterate. Class, profession, and wealth are often overlapping categories. Lower class people did not have the financial means to educate themselves or their children, nor did they work in professions that required abilities to read and write. Gender may have been relevant, as women were not expected to participate in labour outside the house (Said-Zammit 2016: 47, 64) but I don't think this constitutes a 'yes' given our criteria.",Oona Raatikainen,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Brincat,Maltese,Maltese,mlt,malt1254,Sicilian,Sicilian,scn,sici1248,Maltese - Scicilian,mlt-scn,malt1254-sici1248,Europe,"OR, EK"
1.0.1,set06b,set14,OL2,OL2,OL2-3,"17. Restrictions in access to literacy in terms of social categories. Is the ability to read and write restricted, in practice, to people of certain descent groups, such as clan, house, lineage group, kinship group)?",No,"I chose 'yes' for hierarchy groups associated with profession or wealth (such as class and caste). Only a small minority of Maltese went to schools, and according to Said-Zammit (2016: 65) ""education was only available for the socially privileged"", which I'm inferring to mean both wealth and class. As mentioned above, the peasant population was illiterate. Class, profession, and wealth are often overlapping categories. Lower class people did not have the financial means to educate themselves or their children, nor did they work in professions that required abilities to read and write. Gender may have been relevant, as women were not expected to participate in labour outside the house (Said-Zammit 2016: 47, 64) but I don't think this constitutes a 'yes' given our criteria.",Oona Raatikainen,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Brincat,Maltese,Maltese,mlt,malt1254,Sicilian,Sicilian,scn,sici1248,Maltese - Scicilian,mlt-scn,malt1254-sici1248,Europe,"OR, EK"
1.0.1,set06b,set14,OL2,OL2,OL2-4,"17. Restrictions in access to literacy in terms of social categories. Is the ability to read and write restricted, in practice, to people of certain races, ethnicities, or some other similar grouping?",No,"I chose 'yes' for hierarchy groups associated with profession or wealth (such as class and caste). Only a small minority of Maltese went to schools, and according to Said-Zammit (2016: 65) ""education was only available for the socially privileged"", which I'm inferring to mean both wealth and class. As mentioned above, the peasant population was illiterate. Class, profession, and wealth are often overlapping categories. Lower class people did not have the financial means to educate themselves or their children, nor did they work in professions that required abilities to read and write. Gender may have been relevant, as women were not expected to participate in labour outside the house (Said-Zammit 2016: 47, 64) but I don't think this constitutes a 'yes' given our criteria.",Oona Raatikainen,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Brincat,Maltese,Maltese,mlt,malt1254,Sicilian,Sicilian,scn,sici1248,Maltese - Scicilian,mlt-scn,malt1254-sici1248,Europe,"OR, EK"
1.0.1,set06b,set14,OL2,OL2,OL2-5,"17. Restrictions in access to literacy in terms of social categories. Is the ability to read and write restricted, in practice, to people of certain age cohorts or life stages?",No,"I chose 'yes' for hierarchy groups associated with profession or wealth (such as class and caste). Only a small minority of Maltese went to schools, and according to Said-Zammit (2016: 65) ""education was only available for the socially privileged"", which I'm inferring to mean both wealth and class. As mentioned above, the peasant population was illiterate. Class, profession, and wealth are often overlapping categories. Lower class people did not have the financial means to educate themselves or their children, nor did they work in professions that required abilities to read and write. Gender may have been relevant, as women were not expected to participate in labour outside the house (Said-Zammit 2016: 47, 64) but I don't think this constitutes a 'yes' given our criteria.",Oona Raatikainen,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Brincat,Maltese,Maltese,mlt,malt1254,Sicilian,Sicilian,scn,sici1248,Maltese - Scicilian,mlt-scn,malt1254-sici1248,Europe,"OR, EK"
1.0.1,set06b,set14,OL2,OL2,OL2-6,"17. Restrictions in access to literacy in terms of social categories. Is the ability to read and write restricted, in practice, to a certain sex or genders?",No,"I chose 'yes' for hierarchy groups associated with profession or wealth (such as class and caste). Only a small minority of Maltese went to schools, and according to Said-Zammit (2016: 65) ""education was only available for the socially privileged"", which I'm inferring to mean both wealth and class. As mentioned above, the peasant population was illiterate. Class, profession, and wealth are often overlapping categories. Lower class people did not have the financial means to educate themselves or their children, nor did they work in professions that required abilities to read and write. Gender may have been relevant, as women were not expected to participate in labour outside the house (Said-Zammit 2016: 47, 64) but I don't think this constitutes a 'yes' given our criteria.",Oona Raatikainen,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Brincat,Maltese,Maltese,mlt,malt1254,Sicilian,Sicilian,scn,sici1248,Maltese - Scicilian,mlt-scn,malt1254-sici1248,Europe,"OR, EK"
1.0.1,set06b,set14,OL2,OL2,OL2-7,"17. Restrictions in access to literacy in terms of social categories. Is the ability to read and write restricted, in practice, to other communities of practice not mentioned above?",No,"I chose 'yes' for hierarchy groups associated with profession or wealth (such as class and caste). Only a small minority of Maltese went to schools, and according to Said-Zammit (2016: 65) ""education was only available for the socially privileged"", which I'm inferring to mean both wealth and class. As mentioned above, the peasant population was illiterate. Class, profession, and wealth are often overlapping categories. Lower class people did not have the financial means to educate themselves or their children, nor did they work in professions that required abilities to read and write. Gender may have been relevant, as women were not expected to participate in labour outside the house (Said-Zammit 2016: 47, 64) but I don't think this constitutes a 'yes' given our criteria.",Oona Raatikainen,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Brincat,Maltese,Maltese,mlt,malt1254,Sicilian,Sicilian,scn,sici1248,Maltese - Scicilian,mlt-scn,malt1254-sici1248,Europe,"OR, EK"
1.0.1,set06b,set14,OS1,OS1,,"18. Typically, how many levels of jurisdictional hierarchy are there in the [q2o1answer] speaking society, beyond the local community?",Four levels,"In our time frame, Malta is part of County of Sicily, later Kingdom of Sicily, governed by foreign powers (Normans in 11–12th c., Swabians and Angevins in 13th c., Aragonese in 13–14th c., and Habsburg Spain from 1480 until the French took over in 1714). In 1530, Malta was given as a fief to the Order or St. John by Charles V, Holy Roman Emperor and King of Spain. (Blouet 1967; Mack Smith 1968; Said-Zammit 2016; Brincat 2021). Malta had local jurisdictional/political organizations, including a council (università) that discussed issues pertaining to Malta. This council was also in contact with Sicily. (Blouet 1967: 45–46; Brincat 2021: 77–78; Said-Zammit 2016: 40) However, major political decisions were done by the foreign rulers and aristocracy. The catholic church was also an institution with major jurisdictional power, occasionally clashing with the Order over jurisdictional authority (Blouet 1967: 45–46, 89, 154–155; Said-Zammit 2016: 37–78). During the rule of the Order of St John, the municipal councils lost their power and the Order established a more centralised administration (Blouet 1967: 56; Said-Zammit 2016: 59). Thus, in our timeframe, there is some variation. I chose 'four levels': including the municipal level, the level of foreign aristocracy/royal representatives, level of the Kingdom of Sicily (administered by Viceroy of Sicily) and the level above that, i.e. the foreign heads of state (e.g. Charles V, King of Spain).",Oona Raatikainen,OV,6,Scalar,Four levels,Three levels,Two levels,One level,No levels,NA,NA,NA,Brincat,Maltese,Maltese,mlt,malt1254,Sicilian,Sicilian,scn,sici1248,Maltese - Scicilian,mlt-scn,malt1254-sici1248,Europe,"OR, EK"
