Version,Set,Old_Set_ID,CID,QID,Sub-ID,Wording,Response,Comment,Respondent,Dom,DomOrder,DataType,Answer1,Answer2,Answer3,Answer4,Answer5,Answer6,Answer7,Answer8,Surname,[q2o1answer],FLang,F_ISO,F_Glottocode,[q2o2answer],NLang,N_ISO,N_Glottocode,ContactPair,ContactPair_ISO,ContactPair_Glottocode,AArea,Reviewer
1.0.0,set30,set13b,OS9,OS9,,7. How frequently do [q2o1answer] people generally interact with out-group people? ,Very Frequently,,Richard Kowalik,OV,6,Scalar,Very Frequently,Frequently,Neither frequently nor infrequently,Infrequently,Very infrequently,NA,NA,NA,Kowalik,South Saami,South Saami,sma,sout2674,NorwegianSwedish,NorwegianSwedish,nor,norw1258,South Saami - NorwegianSwedish,sma-nor,sout2674-norw1258,Eurasia,"OR, EK"
1.0.0,set30,set13b,OI1,OI1,OI1-1,"8. Is [q2o1answer] stated as an expression of identity of any of the following? Group centered around shared descent, such as clan, house, lineage group, kinship group",B,,Richard Kowalik,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Kowalik,South Saami,South Saami,sma,sout2674,NorwegianSwedish,NorwegianSwedish,nor,norw1258,South Saami - NorwegianSwedish,sma-nor,sout2674-norw1258,Eurasia,"OR, EK"
1.0.0,set30,set13b,OI1,OI1,OI1-2,"8. Is [q2o1answer] stated as an expression of identity of any of the following? Race, ethnicity, or some other similar grouping",B,,Richard Kowalik,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Kowalik,South Saami,South Saami,sma,sout2674,NorwegianSwedish,NorwegianSwedish,nor,norw1258,South Saami - NorwegianSwedish,sma-nor,sout2674-norw1258,Eurasia,"OR, EK"
1.0.0,set30,set13b,OI1,OI1,OI1-3,"8. Is [q2o1answer] stated as an expression of identity of any of the following? Micro-level (politico-)territorial group, including regional or areal groups, clans, bands, tribes",B,,Richard Kowalik,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Kowalik,South Saami,South Saami,sma,sout2674,NorwegianSwedish,NorwegianSwedish,nor,norw1258,South Saami - NorwegianSwedish,sma-nor,sout2674-norw1258,Eurasia,"OR, EK"
1.0.0,set30,set13b,OI1,OI1,OI1-4,"8. Is [q2o1answer] stated as an expression of identity of any of the following? Macro-level (politico-)territorial group, such as nation, tribe, state",B,,Richard Kowalik,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Kowalik,South Saami,South Saami,sma,sout2674,NorwegianSwedish,NorwegianSwedish,nor,norw1258,South Saami - NorwegianSwedish,sma-nor,sout2674-norw1258,Eurasia,"OR, EK"
1.0.0,set30,set13b,OI1,OI1,OI1-5,"8. Is [q2o1answer] stated as an expression of identity of any of the following? Formal or informal relationships between non-kin, such as alliances, sodality membership, ad-hoc relationships between families or individuals",B,,Richard Kowalik,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Kowalik,South Saami,South Saami,sma,sout2674,NorwegianSwedish,NorwegianSwedish,nor,norw1258,South Saami - NorwegianSwedish,sma-nor,sout2674-norw1258,Eurasia,"OR, EK"
1.0.0,set30,set13b,OI3,OI3,,9. Is there a codified standard variety for [q2o1answer]?,Yes,"South Saami has an official orthography since 1978. It is used in media, lower and higher education, however, mainly of L2-native speakers of the language.",Richard Kowalik,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Kowalik,South Saami,South Saami,sma,sout2674,NorwegianSwedish,NorwegianSwedish,nor,norw1258,South Saami - NorwegianSwedish,sma-nor,sout2674-norw1258,Eurasia,"OR, EK"
1.0.0,set30,set13b,OI6,OI6,,"10. What are the [q2o1answer] speakers' attitudes towards linguistic transfers from [q2o2answer], such as lexical or grammatical borrowing?",Neither positive nor negative,"That very much depends on the individual. In general, L2-speakers tend to use a more ""pure"" language and try to avoid borrowings, while many (older) L1-speakers use loan words readily.",Richard Kowalik,OV,6,Scalar,Very positive,Positive,Neither positive nor negative,Negative,Very negative,NA,NA,NA,Kowalik,South Saami,South Saami,sma,sout2674,NorwegianSwedish,NorwegianSwedish,nor,norw1258,South Saami - NorwegianSwedish,sma-nor,sout2674-norw1258,Eurasia,"OR, EK"
1.0.0,set30,set13b,OI7,OI7,,"11. What are the [q2o1answer] speakers' general attitudes towards linguistic transfer, such as lexical or grammatical borrowing, from any other language than [q2o2answer]?",B,,Richard Kowalik,OV,6,Scalar,Very positive,Positive,Neither positive nor negative,Negative,Very negative,NA,NA,NA,Kowalik,South Saami,South Saami,sma,sout2674,NorwegianSwedish,NorwegianSwedish,nor,norw1258,South Saami - NorwegianSwedish,sma-nor,sout2674-norw1258,Eurasia,"OR, EK"
1.0.0,set30,set13b,OI9,OI9,,12. What are the [q2o1answer] speakers' attitudes towards lectal differences within [q2o1answer]?,Positive,,Richard Kowalik,OV,6,Scalar,Very positive,Positive,Neither positive nor negative,Negative,Very negative,NA,NA,NA,Kowalik,South Saami,South Saami,sma,sout2674,NorwegianSwedish,NorwegianSwedish,nor,norw1258,South Saami - NorwegianSwedish,sma-nor,sout2674-norw1258,Eurasia,"OR, EK"
1.0.0,set30,set13b,OI8,OI8,,13. How significant is language as part of group identity for the speakers of [q2o1answer]?,Very significant,"Language is very important for identity. Yet, many South Saami do not speak the language; a result of the Assimimation politics of the 20th century.",Richard Kowalik,OV,6,Scalar,Very significant,Significant,Neither significant nor insignificant,Insignificant,Very insignificant,NA,NA,NA,Kowalik,South Saami,South Saami,sma,sout2674,NorwegianSwedish,NorwegianSwedish,nor,norw1258,South Saami - NorwegianSwedish,sma-nor,sout2674-norw1258,Eurasia,"OR, EK"
1.0.0,set30,set13b,OB1,OB1,,14. There is an emic conception of [q2o1answer] as “a language” or some other categorical or objective thing?,Yes,There is great loyalty and a strong wish to reclaim the language by South Saami who do not speak the language.,Richard Kowalik,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Kowalik,South Saami,South Saami,sma,sout2674,NorwegianSwedish,NorwegianSwedish,nor,norw1258,South Saami - NorwegianSwedish,sma-nor,sout2674-norw1258,Eurasia,"OR, EK"
1.0.0,set30,set13b,O10,O10,,[q2o1answer] peoples’ language loyalty towards [q2o1answer] can be characterised as:,Neither Low nor High,,Richard Kowalik,OV,6,Scalar,Very high,High,Neither low nor high,Low,Very low,NA,NA,NA,Kowalik,South Saami,South Saami,sma,sout2674,NorwegianSwedish,NorwegianSwedish,nor,norw1258,South Saami - NorwegianSwedish,sma-nor,sout2674-norw1258,Eurasia,"OR, EK"
1.0.0,set30,set13b,OL3,OL3,,15. Do the [q2o1answer] speaking people use some orthography in writing their language?,"Yes, in a standardised way*","However, especially older L1-speakers may deviate from the orthography when writing.",Richard Kowalik,OV,6,Types,"Yes, in a non-standardised way","Yes, in a standardised way","No, the Focus Group language is not written",NA,NA,NA,NA,NA,Kowalik,South Saami,South Saami,sma,sout2674,NorwegianSwedish,NorwegianSwedish,nor,norw1258,South Saami - NorwegianSwedish,sma-nor,sout2674-norw1258,Eurasia,"OR, EK"
1.0.0,set30,set13b,OL1,OL1,,16. What is the approximate rate of formal literacy in the [q2o1answer] speaking community?,High,Probably near 100%,Richard Kowalik,OV,6,Scalar,High,Fairly high,Intermediate,Fairly low,Low,NA,NA,NA,Kowalik,South Saami,South Saami,sma,sout2674,NorwegianSwedish,NorwegianSwedish,nor,norw1258,South Saami - NorwegianSwedish,sma-nor,sout2674-norw1258,Eurasia,"OR, EK"
1.0.0,set30,set13b,OL2,OL2,OL2-1,"17. Restrictions in access to literacy in terms of social categories. Is the ability to read and write restricted, in practice, to people of certain hierarchy groups associated with profession or wealth (such as class and caste)?",No,,Richard Kowalik,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Kowalik,South Saami,South Saami,sma,sout2674,NorwegianSwedish,NorwegianSwedish,nor,norw1258,South Saami - NorwegianSwedish,sma-nor,sout2674-norw1258,Eurasia,"OR, EK"
1.0.0,set30,set13b,OL2,OL2,OL2-2,"17. Restrictions in access to literacy in terms of social categories. Is the ability to read and write restricted, in practice, to people of certain magico-religiously sanctioned groups (such as religious denomination)?",No,,Richard Kowalik,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Kowalik,South Saami,South Saami,sma,sout2674,NorwegianSwedish,NorwegianSwedish,nor,norw1258,South Saami - NorwegianSwedish,sma-nor,sout2674-norw1258,Eurasia,"OR, EK"
1.0.0,set30,set13b,OL2,OL2,OL2-3,"17. Restrictions in access to literacy in terms of social categories. Is the ability to read and write restricted, in practice, to people of certain descent groups, such as clan, house, lineage group, kinship group)?",No,,Richard Kowalik,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Kowalik,South Saami,South Saami,sma,sout2674,NorwegianSwedish,NorwegianSwedish,nor,norw1258,South Saami - NorwegianSwedish,sma-nor,sout2674-norw1258,Eurasia,"OR, EK"
1.0.0,set30,set13b,OL2,OL2,OL2-4,"17. Restrictions in access to literacy in terms of social categories. Is the ability to read and write restricted, in practice, to people of certain races, ethnicities, or some other similar grouping?",No,,Richard Kowalik,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Kowalik,South Saami,South Saami,sma,sout2674,NorwegianSwedish,NorwegianSwedish,nor,norw1258,South Saami - NorwegianSwedish,sma-nor,sout2674-norw1258,Eurasia,"OR, EK"
1.0.0,set30,set13b,OL2,OL2,OL2-5,"17. Restrictions in access to literacy in terms of social categories. Is the ability to read and write restricted, in practice, to people of certain age cohorts or life stages?",No,,Richard Kowalik,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Kowalik,South Saami,South Saami,sma,sout2674,NorwegianSwedish,NorwegianSwedish,nor,norw1258,South Saami - NorwegianSwedish,sma-nor,sout2674-norw1258,Eurasia,"OR, EK"
1.0.0,set30,set13b,OL2,OL2,OL2-6,"17. Restrictions in access to literacy in terms of social categories. Is the ability to read and write restricted, in practice, to a certain sex or genders?",No,,Richard Kowalik,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Kowalik,South Saami,South Saami,sma,sout2674,NorwegianSwedish,NorwegianSwedish,nor,norw1258,South Saami - NorwegianSwedish,sma-nor,sout2674-norw1258,Eurasia,"OR, EK"
1.0.0,set30,set13b,OL2,OL2,OL2-7,"17. Restrictions in access to literacy in terms of social categories. Is the ability to read and write restricted, in practice, to other communities of practice not mentioned above?",No,,Richard Kowalik,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Kowalik,South Saami,South Saami,sma,sout2674,NorwegianSwedish,NorwegianSwedish,nor,norw1258,South Saami - NorwegianSwedish,sma-nor,sout2674-norw1258,Eurasia,"OR, EK"
1.0.0,set30,set13b,OS1,OS1,,"18. Typically, how many levels of jurisdictional hierarchy are there in the [q2o1answer] speaking society, beyond the local community?",No levels,,Richard Kowalik,OV,6,Scalar,Four levels,Three levels,Two levels,One level,No levels,NA,NA,NA,Kowalik,South Saami,South Saami,sma,sout2674,NorwegianSwedish,NorwegianSwedish,nor,norw1258,South Saami - NorwegianSwedish,sma-nor,sout2674-norw1258,Eurasia,"OR, EK"
1.0.0,set30,set13b,OS2,OS2,,"19. Typically, how many levels of jurisdictional hierarchy are there in [q2o2answer] society, beyond the local community?",Four levels,,Richard Kowalik,OV,6,Scalar,Four levels,Three levels,Two levels,One level,No levels,NA,NA,NA,Kowalik,South Saami,South Saami,sma,sout2674,NorwegianSwedish,NorwegianSwedish,nor,norw1258,South Saami - NorwegianSwedish,sma-nor,sout2674-norw1258,Eurasia,"OR, EK"
1.0.0,set30,set13b,OS4,OS4,,"20. Which of the following best characterises the dominant form of the [q2o1answer] speaking group's mobility and sedentism, in regards to subsistence?",Sedentary,,Richard Kowalik,OV,6,Types,Sedentary,Mobile,Mixed,NA,NA,NA,NA,NA,Kowalik,South Saami,South Saami,sma,sout2674,NorwegianSwedish,NorwegianSwedish,nor,norw1258,South Saami - NorwegianSwedish,sma-nor,sout2674-norw1258,Eurasia,"OR, EK"
1.0.0,set30,set13b,OS5,OS5,,"21. Which of the following best characterises the dominant form of the [q2o2answer] speaking group's mobility and sedentism, in regards to subsistence?",Sedentary,,Richard Kowalik,OV,6,Types,Sedentary,Mobile,Mixed,NA,NA,NA,NA,NA,Kowalik,South Saami,South Saami,sma,sout2674,NorwegianSwedish,NorwegianSwedish,nor,norw1258,South Saami - NorwegianSwedish,sma-nor,sout2674-norw1258,Eurasia,"OR, EK"
1.0.0,set30,set13b,OS6,OS6,,22. The [q2o1answer] speaking society's subsistence pattern can be broadly characterised as... ,Highly mixed,"South Saami occupy all levels and many kinds of subsistence, from reindeer herding, seasonal workers, medical doctors, acaDEMic staff and linguists.",Richard Kowalik,OV,6,Types,Hunter-gatherer,Fishing,Animal Husbadry,"Agricultural, casual","Agricultural, shifting","Agricultural, permanent",Highly Mixed,NA,Kowalik,South Saami,South Saami,sma,sout2674,NorwegianSwedish,NorwegianSwedish,nor,norw1258,South Saami - NorwegianSwedish,sma-nor,sout2674-norw1258,Eurasia,"OR, EK"
1.0.0,set30,set13b,OH1,OH1,,"23. Have there been any natural disasters or major societal upheaval during the densest period of contact between the [q2o1answer] speaking and [q2o2answer] speaking people, such it impacted people's mobility, and [q2o1answer] speaking people talk about it?",No,,Richard Kowalik,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Kowalik,South Saami,South Saami,sma,sout2674,NorwegianSwedish,NorwegianSwedish,nor,norw1258,South Saami - NorwegianSwedish,sma-nor,sout2674-norw1258,Eurasia,"OR, EK"
1.0.0,set30,set13b,OE1,OE1,,24. How long time have you spent working with this community?,"Several field trips, in sum around 12-14 weeks of fieldwork.",NA,Richard Kowalik,OV,6,Comment,NA,NA,NA,NA,NA,NA,NA,NA,Kowalik,South Saami,South Saami,sma,sout2674,NorwegianSwedish,NorwegianSwedish,nor,norw1258,South Saami - NorwegianSwedish,sma-nor,sout2674-norw1258,Eurasia,"OR, EK"
1.0.0,set30,set13b,OE2,OE2,,25. Whom did you mostly interact with during your stay and through community-based research?,My main language consultant is an elderly woman who lives in the Swedish municipality Härjedalen. She is a L1-speaker and represents the southern dialect of South Saami. She was born into a reindeer herding family and grew up with South Saami as the prime language in the community. She learned Swedish from the age of four/five.,NA,Richard Kowalik,OV,6,Comment,NA,NA,NA,NA,NA,NA,NA,NA,Kowalik,South Saami,South Saami,sma,sout2674,NorwegianSwedish,NorwegianSwedish,nor,norw1258,South Saami - NorwegianSwedish,sma-nor,sout2674-norw1258,Eurasia,"OR, EK"
1.0.0,set30,set13b,OE3,OE3,,26. Was your interaction with members of the community typically mediated by one/a few person(s)? Who were they?,"I have participated in several (formal) gatherings of South Saami, such as meetings, conferences, festivals and the like.",NA,Richard Kowalik,OV,6,Comment,NA,NA,NA,NA,NA,NA,NA,NA,Kowalik,South Saami,South Saami,sma,sout2674,NorwegianSwedish,NorwegianSwedish,nor,norw1258,South Saami - NorwegianSwedish,sma-nor,sout2674-norw1258,Eurasia,"OR, EK"
1.0.0,set30,set13b,OC1,OC1,,27. How certain are you in your responses to the set of questions about each domain?,Somewhat certain,"I felt more confident in the first two domains than in the last ones. Some domains were difficult to assess, since ""contact"" reached over a long period of time and has therefore a different character depending on the time frame.",Richard Kowalik,OV,6,Scalar,Very certain,Certain,Somewhat certain,Uncertain,Very uncertain,NA,NA,NA,Kowalik,South Saami,South Saami,sma,sout2674,NorwegianSwedish,NorwegianSwedish,nor,norw1258,South Saami - NorwegianSwedish,sma-nor,sout2674-norw1258,Eurasia,"OR, EK"
1.0.0,set30,set13b,OC2,OC2,,28. How certain are you in your responses to the set of questions about social networks (The S-Set of questions)?,Certain,NA,Richard Kowalik,OV,6,Scalar,Very certain,Certain,Somewhat certain,Uncertain,Very uncertain,NA,NA,NA,Kowalik,South Saami,South Saami,sma,sout2674,NorwegianSwedish,NorwegianSwedish,nor,norw1258,South Saami - NorwegianSwedish,sma-nor,sout2674-norw1258,Eurasia,"OR, EK"
1.0.0,set30,set13b,OC3,OC3,,29. How certain are you in your responses to the set of questions about attitudes and ideologies (The B-Set of questions)?,Certain,NA,Richard Kowalik,OV,6,Scalar,Very certain,Certain,Somewhat certain,Uncertain,Very uncertain,NA,NA,NA,Kowalik,South Saami,South Saami,sma,sout2674,NorwegianSwedish,NorwegianSwedish,nor,norw1258,South Saami - NorwegianSwedish,sma-nor,sout2674-norw1258,Eurasia,"OR, EK"
1.0.0,set30,set13b,OC4,OC4,,30. How certain are you in your responses to the set of questions about language production (The O-Set of questions)?,Somewhat certain,NA,Richard Kowalik,OV,6,Scalar,Very certain,Certain,Somewhat certain,Uncertain,Very uncertain,NA,NA,NA,Kowalik,South Saami,South Saami,sma,sout2674,NorwegianSwedish,NorwegianSwedish,nor,norw1258,South Saami - NorwegianSwedish,sma-nor,sout2674-norw1258,Eurasia,"OR, EK"
1.0.0,set30,set13b,OC5,OC5,,31. How certain are you in your responses to the set of questions about the languages spoken to the [q2o1answer] people (The I-Set of questions)?,Certain,NA,Richard Kowalik,OV,6,Scalar,Very certain,Certain,Somewhat certain,Uncertain,Very uncertain,NA,NA,NA,Kowalik,South Saami,South Saami,sma,sout2674,NorwegianSwedish,NorwegianSwedish,nor,norw1258,South Saami - NorwegianSwedish,sma-nor,sout2674-norw1258,Eurasia,"OR, EK"
1.0.0,set30,set13b,OC6,OC6,,32. How certain are you in your responses to the set of questions about children (The T-Set of questions)?,Uncertain,NA,Richard Kowalik,OV,6,Scalar,Very certain,Certain,Somewhat certain,Uncertain,Very uncertain,NA,NA,NA,Kowalik,South Saami,South Saami,sma,sout2674,NorwegianSwedish,NorwegianSwedish,nor,norw1258,South Saami - NorwegianSwedish,sma-nor,sout2674-norw1258,Eurasia,"OR, EK"
1.0.0,set30,set13b,P1,DEM00,,1. Has exchange ever been a relevant domain of contact between [q2o1answer] and [q2o2answer]?,Yes,,Richard Kowalik,DEM,2,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Kowalik,South Saami,South Saami,sma,sout2674,NorwegianSwedish,NorwegianSwedish,nor,norw1258,South Saami - NorwegianSwedish,sma-nor,sout2674-norw1258,Eurasia,"OR, EK"
1.0.0,set30,set13b,P2,DEM0a,,3. How long have [q2o1answer] and [q2o2answer] people practised exchange for? ,"At least since the year 1000, that is, for more than 1000 years.","Exchange/intermarriage has probably been less normal after the stigmatization of the Saami after the Christianization of the Scandinavian countries (cf. Kusmenko 2010) ; however, I have no direct sources to refer to here.",Richard Kowalik,DEM,2,Comment,NA,NA,NA,NA,NA,NA,NA,NA,Kowalik,South Saami,South Saami,sma,sout2674,NorwegianSwedish,NorwegianSwedish,nor,norw1258,South Saami - NorwegianSwedish,sma-nor,sout2674-norw1258,Eurasia,"OR, EK"
1.0.0,set30,set13b,P2N,DEM0aN,,"Coarse time range, numerical",1000-2020,NA,Richard Kowalik,DEM,2,Value,NA,NA,NA,NA,NA,NA,NA,NA,Kowalik,South Saami,South Saami,sma,sout2674,NorwegianSwedish,NorwegianSwedish,nor,norw1258,South Saami - NorwegianSwedish,sma-nor,sout2674-norw1258,Eurasia,"OR, EK"
1.0.0,set30,set13b,P3,DEM0b,,4. What is the time frame when the largest number of people had the most opportunities for interaction in exchange?,"Probably modern /contemporary times: South Saami people and Swedish/Norwegian people interact on a daily basis. However, not all South Saami people are speakers of South Saami (only a small part of the population).",,Richard Kowalik,DEM,2,Comment,NA,NA,NA,NA,NA,NA,NA,NA,Kowalik,South Saami,South Saami,sma,sout2674,NorwegianSwedish,NorwegianSwedish,nor,norw1258,South Saami - NorwegianSwedish,sma-nor,sout2674-norw1258,Eurasia,"OR, EK"
1.0.0,set30,set13b,P3,DEM0bN,,"Coarse time range, numerical",1900-2020,NA,Richard Kowalik,DEM,2,Value,NA,NA,NA,NA,NA,NA,NA,NA,Kowalik,South Saami,South Saami,sma,sout2674,NorwegianSwedish,NorwegianSwedish,nor,norw1258,South Saami - NorwegianSwedish,sma-nor,sout2674-norw1258,Eurasia,"OR, EK"
1.0.0,set30,set13b,P4,DEM01,,"5. What other languages, if any, are spoken in this domain?","None (I believe English is not relevant here, even if most South Saami and Swedish/Norwegian people are capable of speaking it).",,Richard Kowalik,DEM,2,Comment,NA,NA,NA,NA,NA,NA,NA,NA,Kowalik,South Saami,South Saami,sma,sout2674,NorwegianSwedish,NorwegianSwedish,nor,norw1258,South Saami - NorwegianSwedish,sma-nor,sout2674-norw1258,Eurasia,"OR, EK"
1.0.0,set30,set13b,D1,DEM02,DEM02-1,6. Characteristic of the domain of Exchange. Is Exchange between [q2o1answer] and [q2o2answer] the individual’s initiative?,Yes,"In these respects, South Saami are just as much a Swedish/Norwegian citizen as they are Saami.",Richard Kowalik,DEM,2,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Kowalik,South Saami,South Saami,sma,sout2674,NorwegianSwedish,NorwegianSwedish,nor,norw1258,South Saami - NorwegianSwedish,sma-nor,sout2674-norw1258,Eurasia,"OR, EK"
1.0.0,set30,set13b,D1,DEM02,DEM02-2,6. Characteristic of the domain of Exchange. Is Exchange between [q2o1answer] and [q2o2answer] an institutionalised procedure?,No,,Richard Kowalik,DEM,2,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Kowalik,South Saami,South Saami,sma,sout2674,NorwegianSwedish,NorwegianSwedish,nor,norw1258,South Saami - NorwegianSwedish,sma-nor,sout2674-norw1258,Eurasia,"OR, EK"
1.0.0,set30,set13b,D1,DEM02,DEM02-3,6. Characteristic of the domain of Exchange. Is Exchange between [q2o1answer] and [q2o2answer] part of a ceremonial event to which both communities participate?,No,,Richard Kowalik,DEM,2,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Kowalik,South Saami,South Saami,sma,sout2674,NorwegianSwedish,NorwegianSwedish,nor,norw1258,South Saami - NorwegianSwedish,sma-nor,sout2674-norw1258,Eurasia,"OR, EK"
