Version,Set,Old_Set_ID,CID,QID,Sub-ID,Wording,Response,Comment,Respondent,Dom,DomOrder,DataType,Answer1,Answer2,Answer3,Answer4,Answer5,Answer6,Answer7,Answer8,Surname,[q2o1answer],FLang,F_ISO,F_Glottocode,[q2o2answer],NLang,N_ISO,N_Glottocode,ContactPair,ContactPair_ISO,ContactPair_Glottocode,AArea,Reviewer
1.0.0,set20,set27,OS9,OS9,,7. How frequently do [q2o1answer] people generally interact with out-group people? ,Very Frequently,,Arun Ghosh,OV,6,Scalar,Very Frequently,Frequently,Neither frequently nor infrequently,Infrequently,Very infrequently,NA,NA,NA,Ghosh,Santali,Santali,sat,sant1410,Bengali,Bengali,ben,beng1280,Santali - Bengali,sat-ben,sant14140-beng1280,Indic,OR
1.0.0,set20,set27,OI1,OI1,OI1-1,"8. Is [q2o1answer] stated as an expression of identity of any of the following? Group centered around shared descent, such as clan, house, lineage group, kinship group",No,Santali is emblem of their ethnic identity.,Arun Ghosh,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Ghosh,Santali,Santali,sat,sant1410,Bengali,Bengali,ben,beng1280,Santali - Bengali,sat-ben,sant14140-beng1280,Indic,OR
1.0.0,set20,set27,OI1,OI1,OI1-2,"8. Is [q2o1answer] stated as an expression of identity of any of the following? Race, ethnicity, or some other similar grouping",Yes,[See above],Arun Ghosh,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Ghosh,Santali,Santali,sat,sant1410,Bengali,Bengali,ben,beng1280,Santali - Bengali,sat-ben,sant14140-beng1280,Indic,OR
1.0.0,set20,set27,OI1,OI1,OI1-3,"8. Is [q2o1answer] stated as an expression of identity of any of the following? Micro-level (politico-)territorial group, including regional or areal groups, clans, bands, tribes",No,[See above],Arun Ghosh,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Ghosh,Santali,Santali,sat,sant1410,Bengali,Bengali,ben,beng1280,Santali - Bengali,sat-ben,sant14140-beng1280,Indic,OR
1.0.0,set20,set27,OI1,OI1,OI1-4,"8. Is [q2o1answer] stated as an expression of identity of any of the following? Macro-level (politico-)territorial group, such as nation, tribe, state",No,[See above],Arun Ghosh,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Ghosh,Santali,Santali,sat,sant1410,Bengali,Bengali,ben,beng1280,Santali - Bengali,sat-ben,sant14140-beng1280,Indic,OR
1.0.0,set20,set27,OI1,OI1,OI1-5,"8. Is [q2o1answer] stated as an expression of identity of any of the following? Formal or informal relationships between non-kin, such as alliances, sodality membership, ad-hoc relationships between families or individuals",No,[See above],Arun Ghosh,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Ghosh,Santali,Santali,sat,sant1410,Bengali,Bengali,ben,beng1280,Santali - Bengali,sat-ben,sant14140-beng1280,Indic,OR
1.0.0,set20,set27,OI3,OI3,,9. Is there a codified standard variety for [q2o1answer]?,No,Santali has no codified standard variety.,Arun Ghosh,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Ghosh,Santali,Santali,sat,sant1410,Bengali,Bengali,ben,beng1280,Santali - Bengali,sat-ben,sant14140-beng1280,Indic,OR
1.0.0,set20,set27,OI6,OI6,,"10. What are the [q2o1answer] speakers' attitudes towards linguistic transfers from [q2o2answer], such as lexical or grammatical borrowing?",Neither positive nor negative,The Santali people consider linguistic transfers from Bengali as normal. Most of the time they are not conscious of such transfers and character of their language is being infringed upon.,Arun Ghosh,OV,6,Scalar,Very positive,Positive,Neither positive nor negative,Negative,Very negative,NA,NA,NA,Ghosh,Santali,Santali,sat,sant1410,Bengali,Bengali,ben,beng1280,Santali - Bengali,sat-ben,sant14140-beng1280,Indic,OR
1.0.0,set20,set27,OI7,OI7,,"11. What are the [q2o1answer] speakers' general attitudes towards linguistic transfer, such as lexical or grammatical borrowing, from any other language than [q2o2answer]?",Neither positive nor negative,Historically speaking their contact with so many linguistic groups was/ has been so often that they are not often aware of linguistic transfers from other languages.,Arun Ghosh,OV,6,Scalar,Very positive,Positive,Neither positive nor negative,Negative,Very negative,NA,NA,NA,Ghosh,Santali,Santali,sat,sant1410,Bengali,Bengali,ben,beng1280,Santali - Bengali,sat-ben,sant14140-beng1280,Indic,OR
1.0.0,set20,set27,OI9,OI9,,12. What are the [q2o1answer] speakers' attitudes towards lectal differences within [q2o1answer]?,Neither positive nor negative,They are aware of the lectal differences but bear no positive or negative opinion about the difference.,Arun Ghosh,OV,6,Scalar,Very positive,Positive,Neither positive nor negative,Negative,Very negative,NA,NA,NA,Ghosh,Santali,Santali,sat,sant1410,Bengali,Bengali,ben,beng1280,Santali - Bengali,sat-ben,sant14140-beng1280,Indic,OR
1.0.0,set20,set27,OI8,OI8,,13. How significant is language as part of group identity for the speakers of [q2o1answer]?,Very significant,"Language is very important indicator of Santali identity. At the same time, they are also open to innovations keeping the fundamental essence of the language intact. Where ever the language is spoken, be it in West Bengal, Assam, Jharkhand, Odisha, or Bihar, it has imbibed features of the local language/ languages. but as the basic structure of the language is intact they identify themselves as one group. Since the inception of the Jharkhand movement in the forties of the last century with an aspiration to curb out a separate state for themselves within India language has become an essential component of their group identity. As a fall out of the movement a separate state, called Jharkhand was curbed out of Bihar and became a state in India in 2000. In 2003 the Santali language was included in the VIIIth Schedule of the Constitution of India and became one of the official languages of the Jharkhand state. In West Bengal also Santali is recognized as a subsidiary language and recognized as a subject as also medium of instruction in school, college, and university level.",Arun Ghosh,OV,6,Scalar,Very significant,Significant,Neither significant nor insignificant,Insignificant,Very insignificant,NA,NA,NA,Ghosh,Santali,Santali,sat,sant1410,Bengali,Bengali,ben,beng1280,Santali - Bengali,sat-ben,sant14140-beng1280,Indic,OR
1.0.0,set20,set27,OB1,OB1,,14. There is an emic conception of [q2o1answer] as “a language” or some other categorical or objective thing?,Yes,,Arun Ghosh,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Ghosh,Santali,Santali,sat,sant1410,Bengali,Bengali,ben,beng1280,Santali - Bengali,sat-ben,sant14140-beng1280,Indic,OR
1.0.0,set20,set27,O10,O10,,[q2o1answer] peoples’ language loyalty towards [q2o1answer] can be characterised as:,High,The Santals are conscious about preserving their language and they fought for recognition of their language in the Constitution of India (VIIIth Schedule) very successfully. They believe that their language is one of the ancient languages of India.,Arun Ghosh,OV,6,Scalar,Very high,High,Neither low nor high,Low,Very low,NA,NA,NA,Ghosh,Santali,Santali,sat,sant1410,Bengali,Bengali,ben,beng1280,Santali - Bengali,sat-ben,sant14140-beng1280,Indic,OR
1.0.0,set20,set27,OL3,OL3,,15. Do the [q2o1answer] speaking people use some orthography in writing their language?,"Yes, in a non-standardised way","Before ɔl ciki being formally recognized by the Government of West Bengal in 1979 Santali was being written in different scripts, like Bengali, Roman and rarely ɔl ciki. After the language being constitutionally recognized in 2003 rate of use of ɔl Ciki script in writing literature, text books and publishing magazines have increased in West Bengal. But those who were using Bengali script from the beginning of their literary career are still using Bengali script. The Christian converts among them prefer Roman script. In the neighbouring Jharkhand state Santali is mainly written in Devanagari and Roman scripts. Use of ɔl Ciki is rare. In neighbouring Odisha state use of Odia script, ɔl Ciki script and Roman is proportionally equal. So far as spelling is concerned there are considerable variations as Bengali, Devanagri or Odia scripts have no adequate letter for expressing all the Santali sounds. Dialectally too pronunciation differs and so is the spelling. Moreover, in the writings in Bengali, Devanagari or Odia scripts loans from the respective languages (viz. Bengali, Hindi or Odia) in lexical level is common. Where as in the writings in ɔl Ciki script there is a conscious effort of using the indigenous lexical elements and avoiding local loan words. Hence is the difference.",Arun Ghosh,OV,6,Types,"Yes, in a non-standardised way","Yes, in a standardised way","No, the Focus Group language is not written",NA,NA,NA,NA,NA,Ghosh,Santali,Santali,sat,sant1410,Bengali,Bengali,ben,beng1280,Santali - Bengali,sat-ben,sant14140-beng1280,Indic,OR
1.0.0,set20,set27,OL1,OL1,,16. What is the approximate rate of formal literacy in the [q2o1answer] speaking community?,Intermediate,"54.23% of the total Santal population (2.3 million) in West Bengal, according to 2011 census report. As per our investigation it is not more than 40% of the total Santali population and that too within the range of formal literacy. According to 2001 census report rate of literacy among the Santali speaking people was 42.2%, 57.3% among male and  27.0% among female.",Arun Ghosh,OV,6,Scalar,High,Fairly high,Intermediate,Fairly low,Low,NA,NA,NA,Ghosh,Santali,Santali,sat,sant1410,Bengali,Bengali,ben,beng1280,Santali - Bengali,sat-ben,sant14140-beng1280,Indic,OR
1.0.0,set20,set27,OL2,OL2,OL2-1,"17. Restrictions in access to literacy in terms of social categories. Is the ability to read and write restricted, in practice, to people of certain hierarchy groups associated with profession or wealth (such as class and caste)?",No,"Access to literacy is very high among the converted Christian Santals. Of the twelve clans among the Santals access to literacy is higher among the Murmu and Hembram, followed by others. Incidentally Santal clans are as follows: Murmu, Hembram, Marndi, Kisku, Tudu, Besra, Soren, Hansda, Chonre, Paoria, Bedia and ChõrƐ. Last four clans belong to the lower strata of the society and any kind of social interaction with them is prohibited.",Arun Ghosh,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Ghosh,Santali,Santali,sat,sant1410,Bengali,Bengali,ben,beng1280,Santali - Bengali,sat-ben,sant14140-beng1280,Indic,OR
1.0.0,set20,set27,OL2,OL2,OL2-2,"17. Restrictions in access to literacy in terms of social categories. Is the ability to read and write restricted, in practice, to people of certain magico-religiously sanctioned groups (such as religious denomination)?",No,[See above],Arun Ghosh,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Ghosh,Santali,Santali,sat,sant1410,Bengali,Bengali,ben,beng1280,Santali - Bengali,sat-ben,sant14140-beng1280,Indic,OR
1.0.0,set20,set27,OL2,OL2,OL2-3,"17. Restrictions in access to literacy in terms of social categories. Is the ability to read and write restricted, in practice, to people of certain descent groups, such as clan, house, lineage group, kinship group)?",Yes,[See above],Arun Ghosh,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Ghosh,Santali,Santali,sat,sant1410,Bengali,Bengali,ben,beng1280,Santali - Bengali,sat-ben,sant14140-beng1280,Indic,OR
1.0.0,set20,set27,OL2,OL2,OL2-4,"17. Restrictions in access to literacy in terms of social categories. Is the ability to read and write restricted, in practice, to people of certain races, ethnicities, or some other similar grouping?",Yes,[See above],Arun Ghosh,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Ghosh,Santali,Santali,sat,sant1410,Bengali,Bengali,ben,beng1280,Santali - Bengali,sat-ben,sant14140-beng1280,Indic,OR
1.0.0,set20,set27,OL2,OL2,OL2-5,"17. Restrictions in access to literacy in terms of social categories. Is the ability to read and write restricted, in practice, to people of certain age cohorts or life stages?",No,[See above],Arun Ghosh,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Ghosh,Santali,Santali,sat,sant1410,Bengali,Bengali,ben,beng1280,Santali - Bengali,sat-ben,sant14140-beng1280,Indic,OR
1.0.0,set20,set27,OL2,OL2,OL2-6,"17. Restrictions in access to literacy in terms of social categories. Is the ability to read and write restricted, in practice, to a certain sex or genders?",Yes,[See above],Arun Ghosh,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Ghosh,Santali,Santali,sat,sant1410,Bengali,Bengali,ben,beng1280,Santali - Bengali,sat-ben,sant14140-beng1280,Indic,OR
1.0.0,set20,set27,OL2,OL2,OL2-7,"17. Restrictions in access to literacy in terms of social categories. Is the ability to read and write restricted, in practice, to other communities of practice not mentioned above?",No,[See above],Arun Ghosh,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Ghosh,Santali,Santali,sat,sant1410,Bengali,Bengali,ben,beng1280,Santali - Bengali,sat-ben,sant14140-beng1280,Indic,OR
1.0.0,set20,set27,OS1,OS1,,"18. Typically, how many levels of jurisdictional hierarchy are there in the [q2o1answer] speaking society, beyond the local community?",Two levels,Village Panchayat and Pargana headed by Maɲjhi and Parganait respectively.,Arun Ghosh,OV,6,Scalar,Four levels,Three levels,Two levels,One level,No levels,NA,NA,NA,Ghosh,Santali,Santali,sat,sant1410,Bengali,Bengali,ben,beng1280,Santali - Bengali,sat-ben,sant14140-beng1280,Indic,OR
1.0.0,set20,set27,OS2,OS2,,"19. Typically, how many levels of jurisdictional hierarchy are there in [q2o2answer] society, beyond the local community?",No levels,,Arun Ghosh,OV,6,Scalar,Four levels,Three levels,Two levels,One level,No levels,NA,NA,NA,Ghosh,Santali,Santali,sat,sant1410,Bengali,Bengali,ben,beng1280,Santali - Bengali,sat-ben,sant14140-beng1280,Indic,OR
1.0.0,set20,set27,OS4,OS4,,"20. Which of the following best characterises the dominant form of the [q2o1answer] speaking group's mobility and sedentism, in regards to subsistence?",Mixed,The section of the society who have landed property rarely move from their place of residence for subsistence. Others who do not have landed property seasonally move from their place of residence in search of earning for a few months.,Arun Ghosh,OV,6,Types,Sedentary,Mobile,Mixed,NA,NA,NA,NA,NA,Ghosh,Santali,Santali,sat,sant1410,Bengali,Bengali,ben,beng1280,Santali - Bengali,sat-ben,sant14140-beng1280,Indic,OR
1.0.0,set20,set27,OS5,OS5,,"21. Which of the following best characterises the dominant form of the [q2o2answer] speaking group's mobility and sedentism, in regards to subsistence?",Sedentary,"Generally, the Bengali people do not move from their place of residence for subsistence. A small section of course has to move to other places periodically in search of earning.",Arun Ghosh,OV,6,Types,Sedentary,Mobile,Mixed,NA,NA,NA,NA,NA,Ghosh,Santali,Santali,sat,sant1410,Bengali,Bengali,ben,beng1280,Santali - Bengali,sat-ben,sant14140-beng1280,Indic,OR
1.0.0,set20,set27,OS6,OS6,,22. The [q2o1answer] speaking society's subsistence pattern can be broadly characterised as... ,Highly mixed,Tha Santals are historically hunter-gatherers. With the forest being dwindled they have become agricultural labourers and farmers (who have acquired land for cultivation).,Arun Ghosh,OV,6,Types,Hunter-gatherer,Fishing,Animal Husbadry,"Agricultural, casual","Agricultural, shifting","Agricultural, permanent",Highly Mixed,NA,Ghosh,Santali,Santali,sat,sant1410,Bengali,Bengali,ben,beng1280,Santali - Bengali,sat-ben,sant14140-beng1280,Indic,OR
1.0.0,set20,set27,OH1,OH1,,"23. Have there been any natural disasters or major societal upheaval during the densest period of contact between the [q2o1answer] speaking and [q2o2answer] speaking people, such it impacted people's mobility, and [q2o1answer] speaking people talk about it?",No,,Arun Ghosh,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Ghosh,Santali,Santali,sat,sant1410,Bengali,Bengali,ben,beng1280,Santali - Bengali,sat-ben,sant14140-beng1280,Indic,OR
1.0.0,set20,set27,OE1,OE1,,24. How long time have you spent working with this community?,"Forty years or so, since 1980.",NA,Arun Ghosh,OV,6,Comment,NA,NA,NA,NA,NA,NA,NA,NA,Ghosh,Santali,Santali,sat,sant1410,Bengali,Bengali,ben,beng1280,Santali - Bengali,sat-ben,sant14140-beng1280,Indic,OR
1.0.0,set20,set27,OE2,OE2,,25. Whom did you mostly interact with during your stay and through community-based research?,"Male members of the society from advance teenagers to the old, literate and illiterate.",NA,Arun Ghosh,OV,6,Comment,NA,NA,NA,NA,NA,NA,NA,NA,Ghosh,Santali,Santali,sat,sant1410,Bengali,Bengali,ben,beng1280,Santali - Bengali,sat-ben,sant14140-beng1280,Indic,OR
1.0.0,set20,set27,OE3,OE3,,26. Was your interaction with members of the community typically mediated by one/a few person(s)? Who were they?,"Large number of people in West Midnapur and Jhargram (erstwhile part of Midnapur district),Bankura, Birbhum and Purulia districts of West Bengal. I also surveyed some districts of neighbouring Jharkhand and Odisha states.",NA,Arun Ghosh,OV,6,Comment,NA,NA,NA,NA,NA,NA,NA,NA,Ghosh,Santali,Santali,sat,sant1410,Bengali,Bengali,ben,beng1280,Santali - Bengali,sat-ben,sant14140-beng1280,Indic,OR
1.0.0,set20,set27,OC1,OC1,,27. How certain are you in your responses to the set of questions about each domain?,Certain,"As I did field work in the Santal areas for a considerable period of time, I am certain about what I have given about as my response.",Arun Ghosh,OV,6,Scalar,Very certain,Certain,Somewhat certain,Uncertain,Very uncertain,NA,NA,NA,Ghosh,Santali,Santali,sat,sant1410,Bengali,Bengali,ben,beng1280,Santali - Bengali,sat-ben,sant14140-beng1280,Indic,OR
1.0.0,set20,set27,OC2,OC2,,28. How certain are you in your responses to the set of questions about social networks (The S-Set of questions)?,Certain,I am certain about my response about S-set of questions.,Arun Ghosh,OV,6,Scalar,Very certain,Certain,Somewhat certain,Uncertain,Very uncertain,NA,NA,NA,Ghosh,Santali,Santali,sat,sant1410,Bengali,Bengali,ben,beng1280,Santali - Bengali,sat-ben,sant14140-beng1280,Indic,OR
1.0.0,set20,set27,OC3,OC3,,29. How certain are you in your responses to the set of questions about attitudes and ideologies (The B-Set of questions)?,Certain,I am certain as I have responded from my own impression.,Arun Ghosh,OV,6,Scalar,Very certain,Certain,Somewhat certain,Uncertain,Very uncertain,NA,NA,NA,Ghosh,Santali,Santali,sat,sant1410,Bengali,Bengali,ben,beng1280,Santali - Bengali,sat-ben,sant14140-beng1280,Indic,OR
1.0.0,set20,set27,OC4,OC4,,30. How certain are you in your responses to the set of questions about language production (The O-Set of questions)?,Certain,"I collected data on language production during my field work. On the basis of my data, I published a book on Santali Morphology in 1994 and contributed one chapter in The Munda Languages published by Routledge in 2008 and another one in Advances in Munda Linguistics published by Cambridge Scholars Publishing in 2021.",Arun Ghosh,OV,6,Scalar,Very certain,Certain,Somewhat certain,Uncertain,Very uncertain,NA,NA,NA,Ghosh,Santali,Santali,sat,sant1410,Bengali,Bengali,ben,beng1280,Santali - Bengali,sat-ben,sant14140-beng1280,Indic,OR
1.0.0,set20,set27,OC5,OC5,,31. How certain are you in your responses to the set of questions about the languages spoken to the [q2o1answer] people (The I-Set of questions)?,Very certain,I am very much certain as what I have answered is from my own field experience.,Arun Ghosh,OV,6,Scalar,Very certain,Certain,Somewhat certain,Uncertain,Very uncertain,NA,NA,NA,Ghosh,Santali,Santali,sat,sant1410,Bengali,Bengali,ben,beng1280,Santali - Bengali,sat-ben,sant14140-beng1280,Indic,OR
1.0.0,set20,set27,OC6,OC6,,32. How certain are you in your responses to the set of questions about children (The T-Set of questions)?,Very certain,As above.,Arun Ghosh,OV,6,Scalar,Very certain,Certain,Somewhat certain,Uncertain,Very uncertain,NA,NA,NA,Ghosh,Santali,Santali,sat,sant1410,Bengali,Bengali,ben,beng1280,Santali - Bengali,sat-ben,sant14140-beng1280,Indic,OR
1.0.0,set20,set27,P1,DEM00,,1. Has exchange ever been a relevant domain of contact between [q2o1answer] and [q2o2answer]?,No,Contact between Santali and Bengali people has never occurred in this particular domain.,Arun Ghosh,DEM,2,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Ghosh,Santali,Santali,sat,sant1410,Bengali,Bengali,ben,beng1280,Santali - Bengali,sat-ben,sant14140-beng1280,Indic,OR
1.0.0,set20,set27,P2,DEM0a,,3. How long have [q2o1answer] and [q2o2answer] people practised exchange for? ,NA,NA,Arun Ghosh,DEM,2,Comment,NA,NA,NA,NA,NA,NA,NA,NA,Ghosh,Santali,Santali,sat,sant1410,Bengali,Bengali,ben,beng1280,Santali - Bengali,sat-ben,sant14140-beng1280,Indic,OR
1.0.0,set20,set27,P2N,DEM0aN,,"Coarse time range, numerical",NA,NA,Arun Ghosh,DEM,2,Value,NA,NA,NA,NA,NA,NA,NA,NA,Ghosh,Santali,Santali,sat,sant1410,Bengali,Bengali,ben,beng1280,Santali - Bengali,sat-ben,sant14140-beng1280,Indic,OR
1.0.0,set20,set27,P3,DEM0b,,4. What is the time frame when the largest number of people had the most opportunities for interaction in exchange?,NA,NA,Arun Ghosh,DEM,2,Comment,NA,NA,NA,NA,NA,NA,NA,NA,Ghosh,Santali,Santali,sat,sant1410,Bengali,Bengali,ben,beng1280,Santali - Bengali,sat-ben,sant14140-beng1280,Indic,OR
1.0.0,set20,set27,P3,DEM0bN,,"Coarse time range, numerical",NA,NA,Arun Ghosh,DEM,2,Value,NA,NA,NA,NA,NA,NA,NA,NA,Ghosh,Santali,Santali,sat,sant1410,Bengali,Bengali,ben,beng1280,Santali - Bengali,sat-ben,sant14140-beng1280,Indic,OR
1.0.0,set20,set27,P4,DEM01,,"5. What other languages, if any, are spoken in this domain?",NA,NA,Arun Ghosh,DEM,2,Comment,NA,NA,NA,NA,NA,NA,NA,NA,Ghosh,Santali,Santali,sat,sant1410,Bengali,Bengali,ben,beng1280,Santali - Bengali,sat-ben,sant14140-beng1280,Indic,OR
1.0.0,set20,set27,D1,DEM02,DEM02-1,6. Characteristic of the domain of Exchange. Is Exchange between [q2o1answer] and [q2o2answer] the individual’s initiative?,NA,NA,Arun Ghosh,DEM,2,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Ghosh,Santali,Santali,sat,sant1410,Bengali,Bengali,ben,beng1280,Santali - Bengali,sat-ben,sant14140-beng1280,Indic,OR
1.0.0,set20,set27,D1,DEM02,DEM02-2,6. Characteristic of the domain of Exchange. Is Exchange between [q2o1answer] and [q2o2answer] an institutionalised procedure?,NA,NA,Arun Ghosh,DEM,2,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Ghosh,Santali,Santali,sat,sant1410,Bengali,Bengali,ben,beng1280,Santali - Bengali,sat-ben,sant14140-beng1280,Indic,OR
