Version,Set,Old_Set_ID,CID,QID,Sub-ID,Wording,Response,Comment,Respondent,Dom,DomOrder,DataType,Answer1,Answer2,Answer3,Answer4,Answer5,Answer6,Answer7,Answer8,Surname,[q2o1answer],FLang,F_ISO,F_Glottocode,[q2o2answer],NLang,N_ISO,N_Glottocode,ContactPair,ContactPair_ISO,ContactPair_Glottocode,AArea,Reviewer
1.0.0,set28,set45a,OS9,OS9,,7. How frequently do [q2o1answer] people generally interact with out-group people? ,Neither frequently nor infrequently,,Eri Kashima & Dineke Schokkin,OV,6,Scalar,Very Frequently,Frequently,Neither frequently nor infrequently,Infrequently,Very infrequently,NA,NA,NA,Kashima1Schokkin2,Nen,Nen,nqn,nenn1238,Idi,Idi,idi,nucl1597,Nen - Idi,nqn-idi,nenn1238-nucl1597,Southern New Guinea,"FDG, OR"
1.0.0,set28,set45a,OI1,OI1,OI1-1,"8. Is [q2o1answer] stated as an expression of identity of any of the following? Group centered around shared descent, such as clan, house, lineage group, kinship group",No,,Eri Kashima & Dineke Schokkin,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Kashima1Schokkin2,Nen,Nen,nqn,nenn1238,Idi,Idi,idi,nucl1597,Nen - Idi,nqn-idi,nenn1238-nucl1597,Southern New Guinea,"FDG, OR"
1.0.0,set28,set45a,OI1,OI1,OI1-2,"8. Is [q2o1answer] stated as an expression of identity of any of the following? Race, ethnicity, or some other similar grouping",No,,Eri Kashima & Dineke Schokkin,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Kashima1Schokkin2,Nen,Nen,nqn,nenn1238,Idi,Idi,idi,nucl1597,Nen - Idi,nqn-idi,nenn1238-nucl1597,Southern New Guinea,"FDG, OR"
1.0.0,set28,set45a,OI1,OI1,OI1-3,"8. Is [q2o1answer] stated as an expression of identity of any of the following? Micro-level (politico-)territorial group, including regional or areal groups, clans, bands, tribes",Yes,,Eri Kashima & Dineke Schokkin,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Kashima1Schokkin2,Nen,Nen,nqn,nenn1238,Idi,Idi,idi,nucl1597,Nen - Idi,nqn-idi,nenn1238-nucl1597,Southern New Guinea,"FDG, OR"
1.0.0,set28,set45a,OI1,OI1,OI1-4,"8. Is [q2o1answer] stated as an expression of identity of any of the following? Macro-level (politico-)territorial group, such as nation, tribe, state",No,,Eri Kashima & Dineke Schokkin,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Kashima1Schokkin2,Nen,Nen,nqn,nenn1238,Idi,Idi,idi,nucl1597,Nen - Idi,nqn-idi,nenn1238-nucl1597,Southern New Guinea,"FDG, OR"
1.0.0,set28,set45a,OI1,OI1,OI1-5,"8. Is [q2o1answer] stated as an expression of identity of any of the following? Formal or informal relationships between non-kin, such as alliances, sodality membership, ad-hoc relationships between families or individuals",No,,Eri Kashima & Dineke Schokkin,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Kashima1Schokkin2,Nen,Nen,nqn,nenn1238,Idi,Idi,idi,nucl1597,Nen - Idi,nqn-idi,nenn1238-nucl1597,Southern New Guinea,"FDG, OR"
1.0.0,set28,set45a,OI3,OI3,,9. Is there a codified standard variety for [q2o1answer]?,No,,Eri Kashima & Dineke Schokkin,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Kashima1Schokkin2,Nen,Nen,nqn,nenn1238,Idi,Idi,idi,nucl1597,Nen - Idi,nqn-idi,nenn1238-nucl1597,Southern New Guinea,"FDG, OR"
1.0.0,set28,set45a,OI6,OI6,,"10. What are the [q2o1answer] speakers' attitudes towards linguistic transfers from [q2o2answer], such as lexical or grammatical borrowing?",Negative,"EK: People of the area tend to publicly state that one should speak a “true” version of any language. People state that “mixing” languages is not good, and express embarrassment when they catch themselves using lexical items or expressions from a language other than their designated own.

DS: Attitudes towards codeswitching and lexical borrowing are generally negative, and Idi speakers comment on certain quirks that Nen people have when speaking Idi - I assume that the same will happen the other way around.",Eri Kashima & Dineke Schokkin,OV,6,Scalar,Very positive,Positive,Neither positive nor negative,Negative,Very negative,NA,NA,NA,Kashima1Schokkin2,Nen,Nen,nqn,nenn1238,Idi,Idi,idi,nucl1597,Nen - Idi,nqn-idi,nenn1238-nucl1597,Southern New Guinea,"FDG, OR"
1.0.0,set28,set45a,OI7,OI7,,"11. What are the [q2o1answer] speakers' general attitudes towards linguistic transfer, such as lexical or grammatical borrowing, from any other language than [q2o2answer]?",Negative,"EK: People in the area can be sensitive, for example, to the use of English “OK” and other English loan words, so I suspect the general attitude to transfer from other languages is negative. Though this may be more heavily monitored for other local languages. I’m not sure what people think about transfers from Tok Pisin, or other vernaculars from outside the immediate region.

DS: Likewise for Idi, as Idi does not have a status different from any other language spoken in the region (including languages brought in during colonial times).",Eri Kashima & Dineke Schokkin,OV,6,Scalar,Very positive,Positive,Neither positive nor negative,Negative,Very negative,NA,NA,NA,Kashima1Schokkin2,Nen,Nen,nqn,nenn1238,Idi,Idi,idi,nucl1597,Nen - Idi,nqn-idi,nenn1238-nucl1597,Southern New Guinea,"FDG, OR"
1.0.0,set28,set45a,OI9,OI9,,12. What are the [q2o1answer] speakers' attitudes towards lectal differences within [q2o1answer]?,Negative,"EK: I would imagine that Nen speakers do not really comment on Nen internal differences, aside from the ""young people are ruining the language"". The neighbouring Nmbo speakers will speak negative about inter-village differences, but since Nen is only spoken in one village, this would not occur. Any commentary on Nen-internal differences might be tied more to specific individuals. Or possibly people who have moved away from the Nen area. Either way, I would imagine these are negative evaluations.",Eri Kashima & Dineke Schokkin,OV,6,Scalar,Very positive,Positive,Neither positive nor negative,Negative,Very negative,NA,NA,NA,Kashima1Schokkin2,Nen,Nen,nqn,nenn1238,Idi,Idi,idi,nucl1597,Nen - Idi,nqn-idi,nenn1238-nucl1597,Southern New Guinea,"FDG, OR"
1.0.0,set28,set45a,OI8,OI8,,13. How significant is language as part of group identity for the speakers of [q2o1answer]?,Very significant,"Mary Ayers (1980) has written extensively on how language is inextricably tied to “tribal” identity. But I can't say for certain whether ""threats to language are a threat to security"" itself.",Eri Kashima & Dineke Schokkin,OV,6,Scalar,Very significant,Significant,Neither significant nor insignificant,Insignificant,Very insignificant,NA,NA,NA,Kashima1Schokkin2,Nen,Nen,nqn,nenn1238,Idi,Idi,idi,nucl1597,Nen - Idi,nqn-idi,nenn1238-nucl1597,Southern New Guinea,"FDG, OR"
1.0.0,set28,set45a,OB1,OB1,,14. There is an emic conception of [q2o1answer] as “a language” or some other categorical or objective thing?,Yes,"Hard to say. I have chosen ""yes"" since in Nen, the expression which is translated by locals as ""Nen language"", nen zi, can be possessed (tande nen zi).",Eri Kashima & Dineke Schokkin,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Kashima1Schokkin2,Nen,Nen,nqn,nenn1238,Idi,Idi,idi,nucl1597,Nen - Idi,nqn-idi,nenn1238-nucl1597,Southern New Guinea,"FDG, OR"
1.0.0,set28,set45a,O10,O10,,[q2o1answer] peoples’ language loyalty towards [q2o1answer] can be characterised as:,High,,Eri Kashima & Dineke Schokkin,OV,6,Scalar,Very high,High,Neither low nor high,Low,Very low,NA,NA,NA,Kashima1Schokkin2,Nen,Nen,nqn,nenn1238,Idi,Idi,idi,nucl1597,Nen - Idi,nqn-idi,nenn1238-nucl1597,Southern New Guinea,"FDG, OR"
1.0.0,set28,set45a,OL3,OL3,,15. Do the [q2o1answer] speaking people use some orthography in writing their language?,"No, the Focus Group language is not written","There is an orthography, though I am not sure how widely this is used",Eri Kashima & Dineke Schokkin,OV,6,Types,"Yes, in a non-standardised way","Yes, in a standardised way","No, the Focus Group language is not written",NA,NA,NA,NA,NA,Kashima1Schokkin2,Nen,Nen,nqn,nenn1238,Idi,Idi,idi,nucl1597,Nen - Idi,nqn-idi,nenn1238-nucl1597,Southern New Guinea,"FDG, OR"
1.0.0,set28,set45a,OL1,OL1,,16. What is the approximate rate of formal literacy in the [q2o1answer] speaking community?,Low,,Eri Kashima & Dineke Schokkin,OV,6,Scalar,High,Fairly high,Intermediate,Fairly low,Low,NA,NA,NA,Kashima1Schokkin2,Nen,Nen,nqn,nenn1238,Idi,Idi,idi,nucl1597,Nen - Idi,nqn-idi,nenn1238-nucl1597,Southern New Guinea,"FDG, OR"
1.0.0,set28,set45a,OL2,OL2,OL2-1,"17. Restrictions in access to literacy in terms of social categories. Is the ability to read and write restricted, in practice, to people of certain hierarchy groups associated with profession or wealth (such as class and caste)?",No,Some individuals in the age cohort of people who received formal education during the Australian colonial administration (1970s) seem to have the highest rate of literacy.,Eri Kashima & Dineke Schokkin,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Kashima1Schokkin2,Nen,Nen,nqn,nenn1238,Idi,Idi,idi,nucl1597,Nen - Idi,nqn-idi,nenn1238-nucl1597,Southern New Guinea,"FDG, OR"
1.0.0,set28,set45a,OL2,OL2,OL2-2,"17. Restrictions in access to literacy in terms of social categories. Is the ability to read and write restricted, in practice, to people of certain magico-religiously sanctioned groups (such as religious denomination)?",No,[See above],Eri Kashima & Dineke Schokkin,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Kashima1Schokkin2,Nen,Nen,nqn,nenn1238,Idi,Idi,idi,nucl1597,Nen - Idi,nqn-idi,nenn1238-nucl1597,Southern New Guinea,"FDG, OR"
1.0.0,set28,set45a,OL2,OL2,OL2-3,"17. Restrictions in access to literacy in terms of social categories. Is the ability to read and write restricted, in practice, to people of certain descent groups, such as clan, house, lineage group, kinship group)?",No,[See above],Eri Kashima & Dineke Schokkin,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Kashima1Schokkin2,Nen,Nen,nqn,nenn1238,Idi,Idi,idi,nucl1597,Nen - Idi,nqn-idi,nenn1238-nucl1597,Southern New Guinea,"FDG, OR"
1.0.0,set28,set45a,OL2,OL2,OL2-4,"17. Restrictions in access to literacy in terms of social categories. Is the ability to read and write restricted, in practice, to people of certain races, ethnicities, or some other similar grouping?",No,[See above],Eri Kashima & Dineke Schokkin,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Kashima1Schokkin2,Nen,Nen,nqn,nenn1238,Idi,Idi,idi,nucl1597,Nen - Idi,nqn-idi,nenn1238-nucl1597,Southern New Guinea,"FDG, OR"
1.0.0,set28,set45a,OL2,OL2,OL2-5,"17. Restrictions in access to literacy in terms of social categories. Is the ability to read and write restricted, in practice, to people of certain age cohorts or life stages?",Yes,[See above],Eri Kashima & Dineke Schokkin,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Kashima1Schokkin2,Nen,Nen,nqn,nenn1238,Idi,Idi,idi,nucl1597,Nen - Idi,nqn-idi,nenn1238-nucl1597,Southern New Guinea,"FDG, OR"
1.0.0,set28,set45a,OL2,OL2,OL2-6,"17. Restrictions in access to literacy in terms of social categories. Is the ability to read and write restricted, in practice, to a certain sex or genders?",No,[See above],Eri Kashima & Dineke Schokkin,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Kashima1Schokkin2,Nen,Nen,nqn,nenn1238,Idi,Idi,idi,nucl1597,Nen - Idi,nqn-idi,nenn1238-nucl1597,Southern New Guinea,"FDG, OR"
1.0.0,set28,set45a,OL2,OL2,OL2-7,"17. Restrictions in access to literacy in terms of social categories. Is the ability to read and write restricted, in practice, to other communities of practice not mentioned above?",No,[See above],Eri Kashima & Dineke Schokkin,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Kashima1Schokkin2,Nen,Nen,nqn,nenn1238,Idi,Idi,idi,nucl1597,Nen - Idi,nqn-idi,nenn1238-nucl1597,Southern New Guinea,"FDG, OR"
1.0.0,set28,set45a,OS1,OS1,,"18. Typically, how many levels of jurisdictional hierarchy are there in the [q2o1answer] speaking society, beyond the local community?",No levels,"Technically today the laws of the nation of Papua New Guinea are applied and exercised in the Morehead area, but traditionally there would have been only the level of the local community",Eri Kashima & Dineke Schokkin,OV,6,Scalar,Four levels,Three levels,Two levels,One level,No levels,NA,NA,NA,Kashima1Schokkin2,Nen,Nen,nqn,nenn1238,Idi,Idi,idi,nucl1597,Nen - Idi,nqn-idi,nenn1238-nucl1597,Southern New Guinea,"FDG, OR"
1.0.0,set28,set45a,OS2,OS2,,"19. Typically, how many levels of jurisdictional hierarchy are there in [q2o2answer] society, beyond the local community?",No levels,,Eri Kashima & Dineke Schokkin,OV,6,Scalar,Four levels,Three levels,Two levels,One level,No levels,NA,NA,NA,Kashima1Schokkin2,Nen,Nen,nqn,nenn1238,Idi,Idi,idi,nucl1597,Nen - Idi,nqn-idi,nenn1238-nucl1597,Southern New Guinea,"FDG, OR"
1.0.0,set28,set45a,OS4,OS4,,"20. Which of the following best characterises the dominant form of the [q2o1answer] speaking group's mobility and sedentism, in regards to subsistence?",Mixed,"Horticulture is swidden, so gardening plots are changed every few years",Eri Kashima & Dineke Schokkin,OV,6,Types,Sedentary,Mobile,Mixed,NA,NA,NA,NA,NA,Kashima1Schokkin2,Nen,Nen,nqn,nenn1238,Idi,Idi,idi,nucl1597,Nen - Idi,nqn-idi,nenn1238-nucl1597,Southern New Guinea,"FDG, OR"
1.0.0,set28,set45a,OS5,OS5,,"21. Which of the following best characterises the dominant form of the [q2o2answer] speaking group's mobility and sedentism, in regards to subsistence?",Mixed,,Eri Kashima & Dineke Schokkin,OV,6,Types,Sedentary,Mobile,Mixed,NA,NA,NA,NA,NA,Kashima1Schokkin2,Nen,Nen,nqn,nenn1238,Idi,Idi,idi,nucl1597,Nen - Idi,nqn-idi,nenn1238-nucl1597,Southern New Guinea,"FDG, OR"
1.0.0,set28,set45a,OS6,OS6,,22. The [q2o1answer] speaking society's subsistence pattern can be broadly characterised as... ,"Agricultural, shifting",,Eri Kashima & Dineke Schokkin,OV,6,Types,Hunter-gatherer,Fishing,Animal Husbadry,"Agricultural, casual","Agricultural, shifting","Agricultural, permanent",Highly Mixed,NA,Kashima1Schokkin2,Nen,Nen,nqn,nenn1238,Idi,Idi,idi,nucl1597,Nen - Idi,nqn-idi,nenn1238-nucl1597,Southern New Guinea,"FDG, OR"
1.0.0,set28,set45a,OH1,OH1,,"23. Have there been any natural disasters or major societal upheaval during the densest period of contact between the [q2o1answer] speaking and [q2o2answer] speaking people, such it impacted people's mobility, and [q2o1answer] speaking people talk about it?",Yes,"Marind-Anim raiders mentioned, but also contested, by ethnographers (Williams, Ayers). The increased presence  of ""white men"" throughout the 20th century with the accompanying missionary work brought about changes in traditional customs and living arrangements. Williams also mentions a panDEMic in the early 20th century",Eri Kashima & Dineke Schokkin,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Kashima1Schokkin2,Nen,Nen,nqn,nenn1238,Idi,Idi,idi,nucl1597,Nen - Idi,nqn-idi,nenn1238-nucl1597,Southern New Guinea,"FDG, OR"
1.0.0,set28,set45a,OE1,OE1,,24. How long time have you spent working with this community?,"I worked with the neighbouring Nmbo speakers for about 8 months (2014-2017). I have spent some time in the Nen community (total 3 weeks?). Culturally, these communities are quite similar.",NA,Eri Kashima & Dineke Schokkin,OV,6,Comment,NA,NA,NA,NA,NA,NA,NA,NA,Kashima1Schokkin2,Nen,Nen,nqn,nenn1238,Idi,Idi,idi,nucl1597,Nen - Idi,nqn-idi,nenn1238-nucl1597,Southern New Guinea,"FDG, OR"
1.0.0,set28,set45a,OE2,OE2,,25. Whom did you mostly interact with during your stay and through community-based research?,"I worked mostly with Keraki people I stayed with in the Nmbo speaking areas, and when it came to Nen, a few Nen speaking women who had moved to Nmbo areas. While in the Nen village, I would also work with Keraki women who had married into the village.",NA,Eri Kashima & Dineke Schokkin,OV,6,Comment,NA,NA,NA,NA,NA,NA,NA,NA,Kashima1Schokkin2,Nen,Nen,nqn,nenn1238,Idi,Idi,idi,nucl1597,Nen - Idi,nqn-idi,nenn1238-nucl1597,Southern New Guinea,"FDG, OR"
1.0.0,set28,set45a,OE3,OE3,,26. Was your interaction with members of the community typically mediated by one/a few person(s)? Who were they?,"Yes, a handful of people, as described above. These people were either my consultants, or siblings of my consultants.",NA,Eri Kashima & Dineke Schokkin,OV,6,Comment,NA,NA,NA,NA,NA,NA,NA,NA,Kashima1Schokkin2,Nen,Nen,nqn,nenn1238,Idi,Idi,idi,nucl1597,Nen - Idi,nqn-idi,nenn1238-nucl1597,Southern New Guinea,"FDG, OR"
1.0.0,set28,set45a,OC1,OC1,,27. How certain are you in your responses to the set of questions about each domain?,Somewhat certain,"Since my main experience was with Nmbo speakers, my responses about Nen speakers is based often on inference from what I know about Nmbo speakers - also based on what I know from speaking with linguists who have worked directly with Nen speakers (e.g. Evans, Miller, Döhler), and Idi speakers (Schokkin)  While I believe there are broad similarities, I would expect there to be some differences between the two groups also.",Eri Kashima & Dineke Schokkin,OV,6,Scalar,Very certain,Certain,Somewhat certain,Uncertain,Very uncertain,NA,NA,NA,Kashima1Schokkin2,Nen,Nen,nqn,nenn1238,Idi,Idi,idi,nucl1597,Nen - Idi,nqn-idi,nenn1238-nucl1597,Southern New Guinea,"FDG, OR"
1.0.0,set28,set45a,OC2,OC2,,28. How certain are you in your responses to the set of questions about social networks (The S-Set of questions)?,Certain,,Eri Kashima & Dineke Schokkin,OV,6,Scalar,Very certain,Certain,Somewhat certain,Uncertain,Very uncertain,NA,NA,NA,Kashima1Schokkin2,Nen,Nen,nqn,nenn1238,Idi,Idi,idi,nucl1597,Nen - Idi,nqn-idi,nenn1238-nucl1597,Southern New Guinea,"FDG, OR"
1.0.0,set28,set45a,OC3,OC3,,29. How certain are you in your responses to the set of questions about attitudes and ideologies (The B-Set of questions)?,Somewhat certain,,Eri Kashima & Dineke Schokkin,OV,6,Scalar,Very certain,Certain,Somewhat certain,Uncertain,Very uncertain,NA,NA,NA,Kashima1Schokkin2,Nen,Nen,nqn,nenn1238,Idi,Idi,idi,nucl1597,Nen - Idi,nqn-idi,nenn1238-nucl1597,Southern New Guinea,"FDG, OR"
1.0.0,set28,set45a,OC4,OC4,,30. How certain are you in your responses to the set of questions about language production (The O-Set of questions)?,Somewhat certain,,Eri Kashima & Dineke Schokkin,OV,6,Scalar,Very certain,Certain,Somewhat certain,Uncertain,Very uncertain,NA,NA,NA,Kashima1Schokkin2,Nen,Nen,nqn,nenn1238,Idi,Idi,idi,nucl1597,Nen - Idi,nqn-idi,nenn1238-nucl1597,Southern New Guinea,"FDG, OR"
1.0.0,set28,set45a,OC5,OC5,,31. How certain are you in your responses to the set of questions about the languages spoken to the [q2o1answer] people (The I-Set of questions)?,Somewhat certain,,Eri Kashima & Dineke Schokkin,OV,6,Scalar,Very certain,Certain,Somewhat certain,Uncertain,Very uncertain,NA,NA,NA,Kashima1Schokkin2,Nen,Nen,nqn,nenn1238,Idi,Idi,idi,nucl1597,Nen - Idi,nqn-idi,nenn1238-nucl1597,Southern New Guinea,"FDG, OR"
1.0.0,set28,set45a,OC6,OC6,,32. How certain are you in your responses to the set of questions about children (The T-Set of questions)?,Somewhat certain,I am the least certain about this set,Eri Kashima & Dineke Schokkin,OV,6,Scalar,Very certain,Certain,Somewhat certain,Uncertain,Very uncertain,NA,NA,NA,Kashima1Schokkin2,Nen,Nen,nqn,nenn1238,Idi,Idi,idi,nucl1597,Nen - Idi,nqn-idi,nenn1238-nucl1597,Southern New Guinea,"FDG, OR"
1.0.0,set28,set45a,P1,DEM00,,1. Has exchange ever been a relevant domain of contact between [q2o1answer] and [q2o2answer]?,Yes,,Eri Kashima & Dineke Schokkin,DEM,3,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Kashima1Schokkin2,Nen,Nen,nqn,nenn1238,Idi,Idi,idi,nucl1597,Nen - Idi,nqn-idi,nenn1238-nucl1597,Southern New Guinea,"FDG, OR"
1.0.0,set28,set45a,P2,DEM0a,,3. How long have [q2o1answer] and [q2o2answer] people practised exchange for? ,"The Williams ethnography has data from 1920, and six generations will have been claimed from then. So if we say each generation is about 20 years, then contact has been ongoing since at least 1800. But I imagine contact has been ongoing for much longer than that.",,Eri Kashima & Dineke Schokkin,DEM,3,Comment,NA,NA,NA,NA,NA,NA,NA,NA,Kashima1Schokkin2,Nen,Nen,nqn,nenn1238,Idi,Idi,idi,nucl1597,Nen - Idi,nqn-idi,nenn1238-nucl1597,Southern New Guinea,"FDG, OR"
1.0.0,set28,set45a,P2N,DEM0aN,,"Coarse time range, numerical",1800-2020,NA,Eri Kashima & Dineke Schokkin,DEM,3,Value,NA,NA,NA,NA,NA,NA,NA,NA,Kashima1Schokkin2,Nen,Nen,nqn,nenn1238,Idi,Idi,idi,nucl1597,Nen - Idi,nqn-idi,nenn1238-nucl1597,Southern New Guinea,"FDG, OR"
1.0.0,set28,set45a,P3,DEM0b,,4. What is the time frame when the largest number of people had the most opportunities for interaction in exchange?,There is no evidence that the domain of social exchange and marriage as a domain of contact has been disrupted in the present or past. So the same as above.,,Eri Kashima & Dineke Schokkin,DEM,3,Comment,NA,NA,NA,NA,NA,NA,NA,NA,Kashima1Schokkin2,Nen,Nen,nqn,nenn1238,Idi,Idi,idi,nucl1597,Nen - Idi,nqn-idi,nenn1238-nucl1597,Southern New Guinea,"FDG, OR"
1.0.0,set28,set45a,P3,DEM0bN,,"Coarse time range, numerical",1800-2020,NA,Eri Kashima & Dineke Schokkin,DEM,3,Value,NA,NA,NA,NA,NA,NA,NA,NA,Kashima1Schokkin2,Nen,Nen,nqn,nenn1238,Idi,Idi,idi,nucl1597,Nen - Idi,nqn-idi,nenn1238-nucl1597,Southern New Guinea,"FDG, OR"
1.0.0,set28,set45a,P4,DEM01,,"5. What other languages, if any, are spoken in this domain?","Any of the other vernacular languages in the area. From a Nen perspective: Nmbo, Nambo, Neme, Täme, perhaps Nama, perhaps even Suki or Agob.",,Eri Kashima & Dineke Schokkin,DEM,3,Comment,NA,NA,NA,NA,NA,NA,NA,NA,Kashima1Schokkin2,Nen,Nen,nqn,nenn1238,Idi,Idi,idi,nucl1597,Nen - Idi,nqn-idi,nenn1238-nucl1597,Southern New Guinea,"FDG, OR"
