Version,Set,Old_Set_ID,CID,QID,Sub-ID,Wording,Response,Comment,Respondent,Dom,DomOrder,DataType,Answer1,Answer2,Answer3,Answer4,Answer5,Answer6,Answer7,Answer8,Surname,[q2o1answer],FLang,F_ISO,F_Glottocode,[q2o2answer],NLang,N_ISO,N_Glottocode,ContactPair,ContactPair_ISO,ContactPair_Glottocode,AArea,Reviewer
1.0.0,set02,set34,OI1,OI1,OI1-1,"8. Is [q2o1answer] stated as an expression of identity of any of the following? Group centered around shared descent, such as clan, house, lineage group, kinship group",Yes,,Mathias Jenny,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Jenny,Burmese,Burmese,mya,nucl1310,Mon,Mon,mnw,monn1252,Burmese - Mon,mya-mnw,nucl1310-monn1252,Southeast Asia,OR
1.0.0,set02,set34,OI1,OI1,OI1-2,"8. Is [q2o1answer] stated as an expression of identity of any of the following? Race, ethnicity, or some other similar grouping",Yes,,Mathias Jenny,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Jenny,Burmese,Burmese,mya,nucl1310,Mon,Mon,mnw,monn1252,Burmese - Mon,mya-mnw,nucl1310-monn1252,Southeast Asia,OR
1.0.0,set02,set34,OI1,OI1,OI1-3,"8. Is [q2o1answer] stated as an expression of identity of any of the following? Micro-level (politico-)territorial group, including regional or areal groups, clans, bands, tribes",Yes,,Mathias Jenny,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Jenny,Burmese,Burmese,mya,nucl1310,Mon,Mon,mnw,monn1252,Burmese - Mon,mya-mnw,nucl1310-monn1252,Southeast Asia,OR
1.0.0,set02,set34,OI1,OI1,OI1-4,"8. Is [q2o1answer] stated as an expression of identity of any of the following? Macro-level (politico-)territorial group, such as nation, tribe, state",Yes,,Mathias Jenny,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Jenny,Burmese,Burmese,mya,nucl1310,Mon,Mon,mnw,monn1252,Burmese - Mon,mya-mnw,nucl1310-monn1252,Southeast Asia,OR
1.0.0,set02,set34,OI1,OI1,OI1-5,"8. Is [q2o1answer] stated as an expression of identity of any of the following? Formal or informal relationships between non-kin, such as alliances, sodality membership, ad-hoc relationships between families or individuals",Yes,,Mathias Jenny,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Jenny,Burmese,Burmese,mya,nucl1310,Mon,Mon,mnw,monn1252,Burmese - Mon,mya-mnw,nucl1310-monn1252,Southeast Asia,OR
1.0.0,set02,set34,OI3,OI3,,9. Is there a codified standard variety for [q2o1answer]?,Yes,,Mathias Jenny,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Jenny,Burmese,Burmese,mya,nucl1310,Mon,Mon,mnw,monn1252,Burmese - Mon,mya-mnw,nucl1310-monn1252,Southeast Asia,OR
1.0.0,set02,set34,OI6,OI6,,"10. What are the [q2o1answer] speakers' attitudes towards linguistic transfers from [q2o2answer], such as lexical or grammatical borrowing?",Negative,,Mathias Jenny,OV,6,Scalar,Very positive,Positive,Neither positive nor negative,Negative,Very negative,NA,NA,NA,Jenny,Burmese,Burmese,mya,nucl1310,Mon,Mon,mnw,monn1252,Burmese - Mon,mya-mnw,nucl1310-monn1252,Southeast Asia,OR
1.0.0,set02,set34,OI7,OI7,,"11. What are the [q2o1answer] speakers' general attitudes towards linguistic transfer, such as lexical or grammatical borrowing, from any other language than [q2o2answer]?",Neither positive nor negative,"positive mainly for transfers from Pali (Buddhist culture/religion) and English, less so from Chinese",Mathias Jenny,OV,6,Scalar,Very positive,Positive,Neither positive nor negative,Negative,Very negative,NA,NA,NA,Jenny,Burmese,Burmese,mya,nucl1310,Mon,Mon,mnw,monn1252,Burmese - Mon,mya-mnw,nucl1310-monn1252,Southeast Asia,OR
1.0.0,set02,set34,OI9,OI9,,12. What are the [q2o1answer] speakers' attitudes towards lectal differences within [q2o1answer]?,Neither positive nor negative,"depends on the social background; generally people accept differences, but higher standing people insist on the use of correct standard language",Mathias Jenny,OV,6,Scalar,Very positive,Positive,Neither positive nor negative,Negative,Very negative,NA,NA,NA,Jenny,Burmese,Burmese,mya,nucl1310,Mon,Mon,mnw,monn1252,Burmese - Mon,mya-mnw,nucl1310-monn1252,Southeast Asia,OR
1.0.0,set02,set34,OI8,OI8,,13. How significant is language as part of group identity for the speakers of [q2o1answer]?,Significant,,Mathias Jenny,OV,6,Scalar,Very significant,Significant,Neither significant nor insignificant,Insignificant,Very insignificant,NA,NA,NA,Jenny,Burmese,Burmese,mya,nucl1310,Mon,Mon,mnw,monn1252,Burmese - Mon,mya-mnw,nucl1310-monn1252,Southeast Asia,OR
1.0.0,set02,set34,OB1,OB1,,14. There is an emic conception of [q2o1answer] as “a language” or some other categorical or objective thing?,Yes,,Mathias Jenny,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Jenny,Burmese,Burmese,mya,nucl1310,Mon,Mon,mnw,monn1252,Burmese - Mon,mya-mnw,nucl1310-monn1252,Southeast Asia,OR
1.0.0,set02,set34,O10,O10,,[q2o1answer] peoples’ language loyalty towards [q2o1answer] can be characterised as:,High,,Mathias Jenny,OV,6,Scalar,Very high,High,Neither low nor high,Low,Very low,NA,NA,NA,Jenny,Burmese,Burmese,mya,nucl1310,Mon,Mon,mnw,monn1252,Burmese - Mon,mya-mnw,nucl1310-monn1252,Southeast Asia,OR
1.0.0,set02,set34,OL3,OL3,,15. Do the [q2o1answer] speaking people use some orthography in writing their language?,"Yes, in a standardised way",,Mathias Jenny,OV,6,Types,"Yes, in a non-standardised way","Yes, in a standardised way","No, the Focus Group language is not written",NA,NA,NA,NA,NA,Jenny,Burmese,Burmese,mya,nucl1310,Mon,Mon,mnw,monn1252,Burmese - Mon,mya-mnw,nucl1310-monn1252,Southeast Asia,OR
1.0.0,set02,set34,OL1,OL1,,16. What is the approximate rate of formal literacy in the [q2o1answer] speaking community?,High,,Mathias Jenny,OV,6,Scalar,High,Fairly high,Intermediate,Fairly low,Low,NA,NA,NA,Jenny,Burmese,Burmese,mya,nucl1310,Mon,Mon,mnw,monn1252,Burmese - Mon,mya-mnw,nucl1310-monn1252,Southeast Asia,OR
1.0.0,set02,set34,OL2,OL2,OL2-1,"17. Restrictions in access to literacy in terms of social categories. Is the ability to read and write restricted, in practice, to people of certain hierarchy groups associated with profession or wealth (such as class and caste)?",No,,Mathias Jenny,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Jenny,Burmese,Burmese,mya,nucl1310,Mon,Mon,mnw,monn1252,Burmese - Mon,mya-mnw,nucl1310-monn1252,Southeast Asia,OR
1.0.0,set02,set34,OL2,OL2,OL2-2,"17. Restrictions in access to literacy in terms of social categories. Is the ability to read and write restricted, in practice, to people of certain magico-religiously sanctioned groups (such as religious denomination)?",No,,Mathias Jenny,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Jenny,Burmese,Burmese,mya,nucl1310,Mon,Mon,mnw,monn1252,Burmese - Mon,mya-mnw,nucl1310-monn1252,Southeast Asia,OR
1.0.0,set02,set34,OL2,OL2,OL2-3,"17. Restrictions in access to literacy in terms of social categories. Is the ability to read and write restricted, in practice, to people of certain descent groups, such as clan, house, lineage group, kinship group)?",No,,Mathias Jenny,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Jenny,Burmese,Burmese,mya,nucl1310,Mon,Mon,mnw,monn1252,Burmese - Mon,mya-mnw,nucl1310-monn1252,Southeast Asia,OR
1.0.0,set02,set34,OL2,OL2,OL2-4,"17. Restrictions in access to literacy in terms of social categories. Is the ability to read and write restricted, in practice, to people of certain races, ethnicities, or some other similar grouping?",No,,Mathias Jenny,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Jenny,Burmese,Burmese,mya,nucl1310,Mon,Mon,mnw,monn1252,Burmese - Mon,mya-mnw,nucl1310-monn1252,Southeast Asia,OR
1.0.0,set02,set34,OL2,OL2,OL2-5,"17. Restrictions in access to literacy in terms of social categories. Is the ability to read and write restricted, in practice, to people of certain age cohorts or life stages?",No,,Mathias Jenny,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Jenny,Burmese,Burmese,mya,nucl1310,Mon,Mon,mnw,monn1252,Burmese - Mon,mya-mnw,nucl1310-monn1252,Southeast Asia,OR
1.0.0,set02,set34,OL2,OL2,OL2-6,"17. Restrictions in access to literacy in terms of social categories. Is the ability to read and write restricted, in practice, to a certain sex or genders?",No,,Mathias Jenny,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Jenny,Burmese,Burmese,mya,nucl1310,Mon,Mon,mnw,monn1252,Burmese - Mon,mya-mnw,nucl1310-monn1252,Southeast Asia,OR
1.0.0,set02,set34,OL2,OL2,OL2-7,"17. Restrictions in access to literacy in terms of social categories. Is the ability to read and write restricted, in practice, to other communities of practice not mentioned above?",No,,Mathias Jenny,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Jenny,Burmese,Burmese,mya,nucl1310,Mon,Mon,mnw,monn1252,Burmese - Mon,mya-mnw,nucl1310-monn1252,Southeast Asia,OR
1.0.0,set02,set34,OS1,OS1,,"18. Typically, how many levels of jurisdictional hierarchy are there in the [q2o1answer] speaking society, beyond the local community?",Four levels,"probably more, including all levels of the administrative hierarchy",Mathias Jenny,OV,6,Scalar,Four levels,Three levels,Two levels,One level,No levels,NA,NA,NA,Jenny,Burmese,Burmese,mya,nucl1310,Mon,Mon,mnw,monn1252,Burmese - Mon,mya-mnw,nucl1310-monn1252,Southeast Asia,OR
1.0.0,set02,set34,OS2,OS2,,"19. Typically, how many levels of jurisdictional hierarchy are there in [q2o2answer] society, beyond the local community?",Four levels,"probably more, including all levels of the administrative hierarchy",Mathias Jenny,OV,6,Scalar,Four levels,Three levels,Two levels,One level,No levels,NA,NA,NA,Jenny,Burmese,Burmese,mya,nucl1310,Mon,Mon,mnw,monn1252,Burmese - Mon,mya-mnw,nucl1310-monn1252,Southeast Asia,OR
1.0.0,set02,set34,OS4,OS4,,"20. Which of the following best characterises the dominant form of the [q2o1answer] speaking group's mobility and sedentism, in regards to subsistence?",Sedentary,,Mathias Jenny,OV,6,Types,Sedentary,Mobile,Mixed,NA,NA,NA,NA,NA,Jenny,Burmese,Burmese,mya,nucl1310,Mon,Mon,mnw,monn1252,Burmese - Mon,mya-mnw,nucl1310-monn1252,Southeast Asia,OR
1.0.0,set02,set34,OS5,OS5,,"21. Which of the following best characterises the dominant form of the [q2o2answer] speaking group's mobility and sedentism, in regards to subsistence?",Sedentary,,Mathias Jenny,OV,6,Types,Sedentary,Mobile,Mixed,NA,NA,NA,NA,NA,Jenny,Burmese,Burmese,mya,nucl1310,Mon,Mon,mnw,monn1252,Burmese - Mon,mya-mnw,nucl1310-monn1252,Southeast Asia,OR
1.0.0,set02,set34,OS6,OS6,,22. The [q2o1answer] speaking society's subsistence pattern can be broadly characterised as... ,"Agricultural, Permanent","together with trade and manufacture, including international trade",Mathias Jenny,OV,6,Types,Hunter-gatherer,Fishing,Animal Husbadry,"Agricultural, casual","Agricultural, shifting","Agricultural, permanent",Highly Mixed,NA,Jenny,Burmese,Burmese,mya,nucl1310,Mon,Mon,mnw,monn1252,Burmese - Mon,mya-mnw,nucl1310-monn1252,Southeast Asia,OR
1.0.0,set02,set34,OH1,OH1,,"23. Have there been any natural disasters or major societal upheaval during the densest period of contact between the [q2o1answer] speaking and [q2o2answer] speaking people, such it impacted people's mobility, and [q2o1answer] speaking people talk about it?",Yes,"natural disasters, wars (civil and colonial wars, World War 2)",Mathias Jenny,OV,6,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Jenny,Burmese,Burmese,mya,nucl1310,Mon,Mon,mnw,monn1252,Burmese - Mon,mya-mnw,nucl1310-monn1252,Southeast Asia,OR
1.0.0,set02,set34,OE1,OE1,,24. How long time have you spent working with this community?,30 years,NA,Mathias Jenny,OV,6,Comment,NA,NA,NA,NA,NA,NA,NA,NA,Jenny,Burmese,Burmese,mya,nucl1310,Mon,Mon,mnw,monn1252,Burmese - Mon,mya-mnw,nucl1310-monn1252,Southeast Asia,OR
1.0.0,set02,set34,OE2,OE2,,25. Whom did you mostly interact with during your stay and through community-based research?,"different people from different backgrounds, including academics, politicians, artists, farmers, workers, etc.",NA,Mathias Jenny,OV,6,Comment,NA,NA,NA,NA,NA,NA,NA,NA,Jenny,Burmese,Burmese,mya,nucl1310,Mon,Mon,mnw,monn1252,Burmese - Mon,mya-mnw,nucl1310-monn1252,Southeast Asia,OR
1.0.0,set02,set34,OE3,OE3,,26. Was your interaction with members of the community typically mediated by one/a few person(s)? Who were they?,"direct interaction with the community, usually without mediator",NA,Mathias Jenny,OV,6,Comment,NA,NA,NA,NA,NA,NA,NA,NA,Jenny,Burmese,Burmese,mya,nucl1310,Mon,Mon,mnw,monn1252,Burmese - Mon,mya-mnw,nucl1310-monn1252,Southeast Asia,OR
1.0.0,set02,set34,OC1,OC1,,27. How certain are you in your responses to the set of questions about each domain?,Certain,,Mathias Jenny,OV,6,Scalar,Very certain,Certain,Somewhat certain,Uncertain,Very uncertain,NA,NA,NA,Jenny,Burmese,Burmese,mya,nucl1310,Mon,Mon,mnw,monn1252,Burmese - Mon,mya-mnw,nucl1310-monn1252,Southeast Asia,OR
1.0.0,set02,set34,OC2,OC2,,28. How certain are you in your responses to the set of questions about social networks (The S-Set of questions)?,Certain,,Mathias Jenny,OV,6,Scalar,Very certain,Certain,Somewhat certain,Uncertain,Very uncertain,NA,NA,NA,Jenny,Burmese,Burmese,mya,nucl1310,Mon,Mon,mnw,monn1252,Burmese - Mon,mya-mnw,nucl1310-monn1252,Southeast Asia,OR
1.0.0,set02,set34,OC3,OC3,,29. How certain are you in your responses to the set of questions about attitudes and ideologies (The B-Set of questions)?,Certain,,Mathias Jenny,OV,6,Scalar,Very certain,Certain,Somewhat certain,Uncertain,Very uncertain,NA,NA,NA,Jenny,Burmese,Burmese,mya,nucl1310,Mon,Mon,mnw,monn1252,Burmese - Mon,mya-mnw,nucl1310-monn1252,Southeast Asia,OR
1.0.0,set02,set34,OC4,OC4,,30. How certain are you in your responses to the set of questions about language production (The O-Set of questions)?,Certain,,Mathias Jenny,OV,6,Scalar,Very certain,Certain,Somewhat certain,Uncertain,Very uncertain,NA,NA,NA,Jenny,Burmese,Burmese,mya,nucl1310,Mon,Mon,mnw,monn1252,Burmese - Mon,mya-mnw,nucl1310-monn1252,Southeast Asia,OR
1.0.0,set02,set34,OC5,OC5,,31. How certain are you in your responses to the set of questions about the languages spoken to the [q2o1answer] people (The I-Set of questions)?,Certain,,Mathias Jenny,OV,6,Scalar,Very certain,Certain,Somewhat certain,Uncertain,Very uncertain,NA,NA,NA,Jenny,Burmese,Burmese,mya,nucl1310,Mon,Mon,mnw,monn1252,Burmese - Mon,mya-mnw,nucl1310-monn1252,Southeast Asia,OR
1.0.0,set02,set34,OC6,OC6,,32. How certain are you in your responses to the set of questions about children (The T-Set of questions)?,Certain,,Mathias Jenny,OV,6,Scalar,Very certain,Certain,Somewhat certain,Uncertain,Very uncertain,NA,NA,NA,Jenny,Burmese,Burmese,mya,nucl1310,Mon,Mon,mnw,monn1252,Burmese - Mon,mya-mnw,nucl1310-monn1252,Southeast Asia,OR
1.0.0,set02,set34,P1,DEM00,,1. Has exchange ever been a relevant domain of contact between [q2o1answer] and [q2o2answer]?,Yes,mixed marriage is very common in all parts of the societies,Mathias Jenny,DEM,1,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Jenny,Burmese,Burmese,mya,nucl1310,Mon,Mon,mnw,monn1252,Burmese - Mon,mya-mnw,nucl1310-monn1252,Southeast Asia,OR
1.0.0,set02,set34,P2,DEM0a,,3. How long have [q2o1answer] and [q2o2answer] people practised exchange for? ,1000 years.,"Mon was seen as literary/high prestige language in Burmese Bagan around the 10th and 11th centuries, but there is no evidence of extended social interchange of the general population at that time",Mathias Jenny,DEM,1,Comment,NA,NA,NA,NA,NA,NA,NA,NA,Jenny,Burmese,Burmese,mya,nucl1310,Mon,Mon,mnw,monn1252,Burmese - Mon,mya-mnw,nucl1310-monn1252,Southeast Asia,OR
1.0.0,set02,set34,P2N,DEM0aN,,"Coarse time range, numerical",1020-2020,NA,Mathias Jenny,DEM,1,Value,NA,NA,NA,NA,NA,NA,NA,NA,Jenny,Burmese,Burmese,mya,nucl1310,Mon,Mon,mnw,monn1252,Burmese - Mon,mya-mnw,nucl1310-monn1252,Southeast Asia,OR
1.0.0,set02,set34,P3,DEM0b,,4. What is the time frame when the largest number of people had the most opportunities for interaction in exchange?,last 600-800 years.,changing patters of dominance alternating between Mon and Burmese superiority over the past 800 years in different areas of present-day lower Myanmar,Mathias Jenny,DEM,1,Comment,NA,NA,NA,NA,NA,NA,NA,NA,Jenny,Burmese,Burmese,mya,nucl1310,Mon,Mon,mnw,monn1252,Burmese - Mon,mya-mnw,nucl1310-monn1252,Southeast Asia,OR
1.0.0,set02,set34,P3,DEM0bN,,"Coarse time range, numerical",1220-2020,NA,Mathias Jenny,DEM,1,Value,NA,NA,NA,NA,NA,NA,NA,NA,Jenny,Burmese,Burmese,mya,nucl1310,Mon,Mon,mnw,monn1252,Burmese - Mon,mya-mnw,nucl1310-monn1252,Southeast Asia,OR
1.0.0,set02,set34,P4,DEM01,,"5. What other languages, if any, are spoken in this domain?","Thai, Karen varieties (Pwo, Sgaw)",,Mathias Jenny,DEM,1,Comment,NA,NA,NA,NA,NA,NA,NA,NA,Jenny,Burmese,Burmese,mya,nucl1310,Mon,Mon,mnw,monn1252,Burmese - Mon,mya-mnw,nucl1310-monn1252,Southeast Asia,OR
1.0.0,set02,set34,D1,DEM02,DEM02-1,6. Characteristic of the domain of Exchange. Is Exchange between [q2o1answer] and [q2o2answer] the individual’s initiative?,Yes,"Mon and Burmese share the Theravada Buddhist tradition, together with local legends and and stories; they inhabit the same villages in many cases and occupy the same economic/ecological space",Mathias Jenny,DEM,1,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Jenny,Burmese,Burmese,mya,nucl1310,Mon,Mon,mnw,monn1252,Burmese - Mon,mya-mnw,nucl1310-monn1252,Southeast Asia,OR
1.0.0,set02,set34,D1,DEM02,DEM02-2,6. Characteristic of the domain of Exchange. Is Exchange between [q2o1answer] and [q2o2answer] an institutionalised procedure?,Yes,[See above],Mathias Jenny,DEM,1,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Jenny,Burmese,Burmese,mya,nucl1310,Mon,Mon,mnw,monn1252,Burmese - Mon,mya-mnw,nucl1310-monn1252,Southeast Asia,OR
1.0.0,set02,set34,D1,DEM02,DEM02-3,6. Characteristic of the domain of Exchange. Is Exchange between [q2o1answer] and [q2o2answer] part of a ceremonial event to which both communities participate?,Yes,[See above],Mathias Jenny,DEM,1,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Jenny,Burmese,Burmese,mya,nucl1310,Mon,Mon,mnw,monn1252,Burmese - Mon,mya-mnw,nucl1310-monn1252,Southeast Asia,OR
1.0.0,set02,set34,D6,DEM04,,7. Where does exchange between [q2o1answer] and [q2o2answer] people typically take place?,This is highly contextual,"exchange today happens everywhere where there are both populations, including Mon-majority villages and Burmese-controlled urban areas",Mathias Jenny,DEM,1,Types,At places which belong to the [q2o1answer],At places which belong to the [q2o2answer],At places which belong to some other group,This is highly contextual,NA,NA,NA,NA,Jenny,Burmese,Burmese,mya,nucl1310,Mon,Mon,mnw,monn1252,Burmese - Mon,mya-mnw,nucl1310-monn1252,Southeast Asia,OR
1.0.0,set02,set34,D11,DEM19,,8. How much influence can the [q2o1answer] exert over exchange?,Influence is very much exerted,"Burmese being the dominant group in all of Myanmar today, it is the Burmese who dominate all kinds of interaction in most scenarios, except in some Mon-majority villages/communities, where the Burmese minority will adapt to Mon",Mathias Jenny,DEM,1,Scalar,Influence is practically always exerted,Influence is very much exerted,Influence is somewhat exerted,Influence is exerted very little,Influence is practically never exerted,NA,NA,NA,Jenny,Burmese,Burmese,mya,nucl1310,Mon,Mon,mnw,monn1252,Burmese - Mon,mya-mnw,nucl1310-monn1252,Southeast Asia,OR
1.0.0,set02,set34,D9,DEM38,,9. Are there any speech styles used during practices of exchange?,No,"interaction is normally done in (Mon-influenced) southern Burmese vernacular, which all Mon speak fluently",Mathias Jenny,DEM,1,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Jenny,Burmese,Burmese,mya,nucl1310,Mon,Mon,mnw,monn1252,Burmese - Mon,mya-mnw,nucl1310-monn1252,Southeast Asia,OR
1.0.0,set02,set34,D12,DEM45,,"10. How often are these speech styles typically used during practices of exchange, in comparison with unmonitored speech?",NA,NA,Mathias Jenny,DEM,1,Scalar,Always,Sometimes,As much as unmonitored speech,Rarely,Never,NA,NA,NA,Jenny,Burmese,Burmese,mya,nucl1310,Mon,Mon,mnw,monn1252,Burmese - Mon,mya-mnw,nucl1310-monn1252,Southeast Asia,OR
1.0.0,set02,set34,D3,DEM03,DEM03-1,"11. Social categories. Does involvement in Exchange practices differ based on hierarchies associated to profession or wealth, such as a person's class or caste?",No,"the only factor that is involved in determining the kind/extent of exchange is the place of origin/residence of the involved people; other points may be relevant on a n individual level, but not generally, as the two societies are closely intertwined",Mathias Jenny,DEM,1,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Jenny,Burmese,Burmese,mya,nucl1310,Mon,Mon,mnw,monn1252,Burmese - Mon,mya-mnw,nucl1310-monn1252,Southeast Asia,OR
1.0.0,set02,set34,D3,DEM03,DEM03-2,"11. Social categories. Does involvement in Exchange practices differ based on whether a person belongs to some magico-religiously sanctioned group, such as religious denomination?",No,[See above],Mathias Jenny,DEM,1,Binary-YesNo,Yes,No,NA,NA,NA,NA,NA,NA,Jenny,Burmese,Burmese,mya,nucl1310,Mon,Mon,mnw,monn1252,Burmese - Mon,mya-mnw,nucl1310-monn1252,Southeast Asia,OR
